"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20211108.csv"
"C","Report for: 11/08/2021 - 11/08/2021"
"C","Report generated: 11/14/2021 16:38:26 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/08/2021","01",10434.2
"D","11/08/2021","02",10187.06
"D","11/08/2021","03",10078.03
"D","11/08/2021","04",10429.65
"D","11/08/2021","05",10630.16
"D","11/08/2021","06",11344.03
"D","11/08/2021","07",12938.96
"D","11/08/2021","08",13504.7
"D","11/08/2021","09",12772.98
"D","11/08/2021","10",11861.46
"D","11/08/2021","11",11360.62
"D","11/08/2021","12",11212.28
"D","11/08/2021","13",11316.72
"D","11/08/2021","14",11627.25
"D","11/08/2021","15",12240.93
"D","11/08/2021","16",12963.23
"D","11/08/2021","17",14004.77
"D","11/08/2021","18",14903.54
"D","11/08/2021","19",14634.34
"D","11/08/2021","20",14097.93
"D","11/08/2021","21",13402.61
"D","11/08/2021","22",12507.64
"D","11/08/2021","23",11670.5
"D","11/08/2021","24",11301.55
"T","24 lines"
