"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200727.csv"
"C","Report for: 07/27/2020 - 07/27/2020"
"C","Report generated: 07/31/2020 01:52:19 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/27/2020","01",15554.03
"D","07/27/2020","02",15052.4
"D","07/27/2020","03",14523.75
"D","07/27/2020","04",14368.76
"D","07/27/2020","05",14509.25
"D","07/27/2020","06",14711.6
"D","07/27/2020","07",15491.96
"D","07/27/2020","08",16608.4
"D","07/27/2020","09",17765.03
"D","07/27/2020","10",18739.52
"D","07/27/2020","11",19768.88
"D","07/27/2020","12",20830.71
"D","07/27/2020","13",21869.79
"D","07/27/2020","14",22761.19
"D","07/27/2020","15",23412.54
"D","07/27/2020","16",23896.92
"D","07/27/2020","17",24125.24
"D","07/27/2020","18",24697.33
"D","07/27/2020","19",24658.84
"D","07/27/2020","20",24157.51
"D","07/27/2020","21",23412.09
"D","07/27/2020","22",22295.15
"D","07/27/2020","23",20572.82
"D","07/27/2020","24",19077.89
"T","24 lines"
