C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201008_20201008.csv
C,Time period: 2020-10-08 to 2020-10-08
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-10-14 18:28:47 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-10-08,01,1962.5,1902.8
D,2020-10-08,02,1914.1,1819.1
D,2020-10-08,03,1853.8,1784.1
D,2020-10-08,04,1819.9,1774.5
D,2020-10-08,05,1863.0,1811.8
D,2020-10-08,06,2023.3,1940.1
D,2020-10-08,07,2311.9,2164.7
D,2020-10-08,08,2450.9,2329.7
D,2020-10-08,09,2517.1,2404.5
D,2020-10-08,10,2450.3,2396.5
D,2020-10-08,11,2468.9,2393.9
D,2020-10-08,12,2461.9,2395.9
D,2020-10-08,13,2435.4,2403.3
D,2020-10-08,14,2407.9,2396.7
D,2020-10-08,15,2384.3,2411.3
D,2020-10-08,16,2415.0,2441.2
D,2020-10-08,17,2482.3,2499.5
D,2020-10-08,18,2599.9,2578.1
D,2020-10-08,19,2672.2,2635.8
D,2020-10-08,20,2635.7,2604.9
D,2020-10-08,21,2520.9,2473.7
D,2020-10-08,22,2401.8,2333.7
D,2020-10-08,23,2218.4,2164.7
D,2020-10-08,24,2055.3,2005.6
T,24 lines
