C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210919_20210919.csv
C,Time period: 2021-09-19 to 2021-09-19
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-17 15:05:30 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-19,01,2262.4,2356.42
D,2021-09-19,02,2152.7,2258.91
D,2021-09-19,03,2100.9,2178.78
D,2021-09-19,04,2032.2,2119.9
D,2021-09-19,05,1992.7,2077.27
D,2021-09-19,06,2030.6,2066.19
D,2021-09-19,07,2066.5,2084.72
D,2021-09-19,08,2140.9,2126.84
D,2021-09-19,09,2214.4,2197.67
D,2021-09-19,10,2282.6,2261.3
D,2021-09-19,11,2356.0,2310.69
D,2021-09-19,12,2355.8,2361.62
D,2021-09-19,13,2408.1,2422.85
D,2021-09-19,14,2471.4,2476.27
D,2021-09-19,15,2479.8,2531.63
D,2021-09-19,16,2532.3,2603.92
D,2021-09-19,17,2613.4,2692.94
D,2021-09-19,18,2699.7,2767.92
D,2021-09-19,19,2693.0,2764.29
D,2021-09-19,20,2684.9,2769.43
D,2021-09-19,21,2615.1,2678.25
D,2021-09-19,22,2516.0,2532.74
D,2021-09-19,23,2342.0,2380.82
D,2021-09-19,24,2202.4,2183.13
T,24 lines
