C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210620_20210620.csv
C,Time period: 2021-06-20 to 2021-06-20
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-23 17:13:04 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-06-20,01,2705.8,2657.01
D,2021-06-20,02,2558.9,2504.12
D,2021-06-20,03,2436.3,2413.33
D,2021-06-20,04,2377.3,2348.02
D,2021-06-20,05,2336.0,2315.98
D,2021-06-20,06,2332.8,2296.99
D,2021-06-20,07,2367.2,2329.56
D,2021-06-20,08,2551.8,2456.95
D,2021-06-20,09,2658.8,2637.51
D,2021-06-20,10,2824.3,2812.44
D,2021-06-20,11,3036.7,2970.0
D,2021-06-20,12,3115.6,3118.34
D,2021-06-20,13,3162.4,3239.64
D,2021-06-20,14,3256.9,3328.14
D,2021-06-20,15,3467.7,3425.58
D,2021-06-20,16,3543.5,3536.61
D,2021-06-20,17,3662.9,3626.9
D,2021-06-20,18,3770.8,3704.92
D,2021-06-20,19,3788.9,3738.48
D,2021-06-20,20,3724.9,3686.03
D,2021-06-20,21,3576.1,3603.14
D,2021-06-20,22,3526.1,3521.45
D,2021-06-20,23,3299.3,3309.78
D,2021-06-20,24,3040.1,3065.93
T,24 lines
