"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201212.csv"
"C","Report for: 12/12/2020 - 12/12/2020"
"C","Report generated: 01/15/2021 09:16:29 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/12/2020","01",11633.85
"D","12/12/2020","02",11681.22
"D","12/12/2020","03",11537.3
"D","12/12/2020","04",11479.93
"D","12/12/2020","05",11622.88
"D","12/12/2020","06",11752.28
"D","12/12/2020","07",11995.14
"D","12/12/2020","08",12797.22
"D","12/12/2020","09",12975.44
"D","12/12/2020","10",13461.03
"D","12/12/2020","11",13857.81
"D","12/12/2020","12",14184.02
"D","12/12/2020","13",14352.96
"D","12/12/2020","14",14407.07
"D","12/12/2020","15",14434.11
"D","12/12/2020","16",14611.82
"D","12/12/2020","17",15349.74
"D","12/12/2020","18",15722.74
"D","12/12/2020","19",15357.52
"D","12/12/2020","20",14772.85
"D","12/12/2020","21",14106.06
"D","12/12/2020","22",13338.26
"D","12/12/2020","23",12434.81
"D","12/12/2020","24",11955.21
"T","24 lines"
