"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210108.csv"
"C","Report for: 01/08/2021 - 01/08/2021"
"C","Report generated: 01/17/2021 07:27:23 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/08/2021","01",12982.19
"D","01/08/2021","02",12669.6
"D","01/08/2021","03",12516.36
"D","01/08/2021","04",12565.31
"D","01/08/2021","05",12677.74
"D","01/08/2021","06",13443.43
"D","01/08/2021","07",14391.06
"D","01/08/2021","08",15282.77
"D","01/08/2021","09",15365.4
"D","01/08/2021","10",14640.29
"D","01/08/2021","11",13918.68
"D","01/08/2021","12",13485.0
"D","01/08/2021","13",13537.48
"D","01/08/2021","14",13719.49
"D","01/08/2021","15",14136.17
"D","01/08/2021","16",14737.59
"D","01/08/2021","17",15744.71
"D","01/08/2021","18",16647.44
"D","01/08/2021","19",16463.78
"D","01/08/2021","20",15974.42
"D","01/08/2021","21",15400.63
"D","01/08/2021","22",14676.86
"D","01/08/2021","23",13821.09
"D","01/08/2021","24",13207.62
"T","24 lines"
