C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200622_20200622.csv
C,Time period: 2020-06-22 to 2020-06-22
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-26 02:12:41 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-22,01,2523.1,2776.4
D,2020-06-22,02,2423.8,2627.7
D,2020-06-22,03,2315.9,2536.0
D,2020-06-22,04,2294.9,2483.3
D,2020-06-22,05,2336.0,2490.5
D,2020-06-22,06,2406.8,2566.8
D,2020-06-22,07,2629.4,2747.4
D,2020-06-22,08,2903.4,2917.4
D,2020-06-22,09,2997.8,3051.6
D,2020-06-22,10,3073.0,3134.3
D,2020-06-22,11,3177.2,3230.3
D,2020-06-22,12,3329.0,3311.0
D,2020-06-22,13,3386.8,3376.2
D,2020-06-22,14,3439.6,3433.1
D,2020-06-22,15,3512.9,3468.5
D,2020-06-22,16,3606.3,3520.3
D,2020-06-22,17,3642.8,3568.3
D,2020-06-22,18,3632.4,3588.5
D,2020-06-22,19,3627.6,3449.9
D,2020-06-22,20,3518.4,3292.7
D,2020-06-22,21,3435.6,3174.3
D,2020-06-22,22,3310.8,3065.6
D,2020-06-22,23,3053.0,2872.6
D,2020-06-22,24,2800.9,2660.4
T,24 lines
