C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210806_20210806.csv
C,Time period: 2021-08-06 to 2021-08-06
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-09-24 07:24:22 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-06,01,2316.1,2315.99
D,2021-08-06,02,2198.4,2211.04
D,2021-08-06,03,2141.3,2144.49
D,2021-08-06,04,2116.7,2117.11
D,2021-08-06,05,2130.9,2141.71
D,2021-08-06,06,2254.8,2251.15
D,2021-08-06,07,2487.3,2450.08
D,2021-08-06,08,2694.4,2684.77
D,2021-08-06,09,2848.1,2882.63
D,2021-08-06,10,2972.8,3038.93
D,2021-08-06,11,3095.1,3184.96
D,2021-08-06,12,3209.8,3328.36
D,2021-08-06,13,3329.4,3480.53
D,2021-08-06,14,3367.7,3626.4
D,2021-08-06,15,3478.4,3732.57
D,2021-08-06,16,3627.8,3816.98
D,2021-08-06,17,3696.7,3874.88
D,2021-08-06,18,3726.2,3886.22
D,2021-08-06,19,3646.4,3766.48
D,2021-08-06,20,3456.3,3637.07
D,2021-08-06,21,3340.9,3533.12
D,2021-08-06,22,3231.4,3377.12
D,2021-08-06,23,3046.4,3152.55
D,2021-08-06,24,2785.8,2928.55
T,24 lines
