"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210603.csv"
"C","Report for: 06/03/2021 - 06/03/2021"
"C","Report generated: 06/08/2021 17:28:49 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/03/2021","01",10789.39
"D","06/03/2021","02",10650.58
"D","06/03/2021","03",10566.42
"D","06/03/2021","04",10441.94
"D","06/03/2021","05",10361.84
"D","06/03/2021","06",10744.43
"D","06/03/2021","07",11535.83
"D","06/03/2021","08",12406.72
"D","06/03/2021","09",12777.76
"D","06/03/2021","10",13033.19
"D","06/03/2021","11",13090.14
"D","06/03/2021","12",12914.01
"D","06/03/2021","13",13158.33
"D","06/03/2021","14",13563.51
"D","06/03/2021","15",13837.96
"D","06/03/2021","16",14054.24
"D","06/03/2021","17",14454.83
"D","06/03/2021","18",14798.65
"D","06/03/2021","19",14905.65
"D","06/03/2021","20",14846.02
"D","06/03/2021","21",14770.91
"D","06/03/2021","22",14117.71
"D","06/03/2021","23",12997.75
"D","06/03/2021","24",12048.83
"T","24 lines"
