C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201104_20201104.csv
C,Time period: 2020-11-04 to 2020-11-04
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-11-10 22:24:25 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-11-04,01,2245.8,2233.0
D,2020-11-04,02,2205.7,2155.9
D,2020-11-04,03,2149.3,2110.1
D,2020-11-04,04,2161.4,2105.2
D,2020-11-04,05,2219.6,2162.1
D,2020-11-04,06,2387.8,2313.1
D,2020-11-04,07,2644.4,2551.1
D,2020-11-04,08,2821.8,2699.6
D,2020-11-04,09,2805.3,2723.0
D,2020-11-04,10,2735.6,2688.6
D,2020-11-04,11,2698.5,2655.7
D,2020-11-04,12,2629.4,2636.8
D,2020-11-04,13,2631.5,2632.7
D,2020-11-04,14,2610.2,2631.6
D,2020-11-04,15,2644.8,2654.6
D,2020-11-04,16,2694.2,2700.9
D,2020-11-04,17,2889.9,2820.3
D,2020-11-04,18,3005.7,2954.2
D,2020-11-04,19,2935.8,2878.5
D,2020-11-04,20,2853.2,2759.1
D,2020-11-04,21,2678.4,2626.7
D,2020-11-04,22,2544.3,2465.6
D,2020-11-04,23,2334.3,2284.6
D,2020-11-04,24,2201.4,2125.7
T,24 lines
