C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210329_20210329.csv
C,Time period: 2021-03-29 to 2021-03-29
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-01 13:31:16 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-29,01,1886.6,1964.97
D,2021-03-29,02,1827.6,1897.27
D,2021-03-29,03,1829.1,1869.02
D,2021-03-29,04,1827.1,1881.2
D,2021-03-29,05,1883.3,1946.7
D,2021-03-29,06,2034.4,2109.67
D,2021-03-29,07,2262.8,2351.15
D,2021-03-29,08,2444.4,2521.51
D,2021-03-29,09,2465.1,2588.72
D,2021-03-29,10,2388.4,2554.69
D,2021-03-29,11,2453.7,2519.92
D,2021-03-29,12,2394.7,2496.18
D,2021-03-29,13,2345.3,2502.12
D,2021-03-29,14,2360.2,2466.53
D,2021-03-29,15,2372.6,2390.56
D,2021-03-29,16,2324.3,2381.01
D,2021-03-29,17,2366.0,2437.06
D,2021-03-29,18,2513.1,2541.36
D,2021-03-29,19,2555.1,2595.82
D,2021-03-29,20,2604.1,2666.5
D,2021-03-29,21,2541.1,2611.28
D,2021-03-29,22,2410.3,2480.04
D,2021-03-29,23,2270.6,2304.28
D,2021-03-29,24,2110.1,2154.94
T,24 lines
