C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210619_20210619.csv
C,Time period: 2021-06-19 to 2021-06-19
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-23 17:03:10 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-06-19,01,2405.3,2405.3
D,2021-06-19,02,2278.1,2285.73
D,2021-06-19,03,2208.3,2219.05
D,2021-06-19,04,2161.2,2178.97
D,2021-06-19,05,2142.0,2164.85
D,2021-06-19,06,2160.6,2169.63
D,2021-06-19,07,2254.9,2252.14
D,2021-06-19,08,2389.0,2369.28
D,2021-06-19,09,2606.3,2541.23
D,2021-06-19,10,2709.3,2702.48
D,2021-06-19,11,2873.9,2825.8
D,2021-06-19,12,2974.0,3016.52
D,2021-06-19,13,3063.3,3183.94
D,2021-06-19,14,3134.4,3335.25
D,2021-06-19,15,3251.7,3452.53
D,2021-06-19,16,3369.6,3527.72
D,2021-06-19,17,3416.2,3589.33
D,2021-06-19,18,3480.6,3558.76
D,2021-06-19,19,3473.9,3457.32
D,2021-06-19,20,3371.8,3357.42
D,2021-06-19,21,3376.2,3320.98
D,2021-06-19,22,3233.1,3246.91
D,2021-06-19,23,3116.5,3050.03
D,2021-06-19,24,2885.3,2831.14
T,24 lines
