"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201208.csv"
"C","Report for: 12/08/2020 - 12/08/2020"
"C","Report generated: 01/15/2021 07:51:12 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/08/2020","01",12229.9
"D","12/08/2020","02",12203.93
"D","12/08/2020","03",12391.51
"D","12/08/2020","04",12508.87
"D","12/08/2020","05",12583.41
"D","12/08/2020","06",13268.09
"D","12/08/2020","07",14177.06
"D","12/08/2020","08",15156.63
"D","12/08/2020","09",15716.37
"D","12/08/2020","10",15850.44
"D","12/08/2020","11",15903.04
"D","12/08/2020","12",15886.76
"D","12/08/2020","13",15769.49
"D","12/08/2020","14",15819.02
"D","12/08/2020","15",15956.92
"D","12/08/2020","16",16200.36
"D","12/08/2020","17",17048.49
"D","12/08/2020","18",17747.06
"D","12/08/2020","19",17534.92
"D","12/08/2020","20",17017.14
"D","12/08/2020","21",16295.34
"D","12/08/2020","22",15286.85
"D","12/08/2020","23",14082.76
"D","12/08/2020","24",13261.0
"T","24 lines"
