C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201123_20201123.csv
C,Time period: 2020-11-23 to 2020-11-23
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-11-26 16:01:56 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-11-23,01,1990.2,2010.9
D,2020-11-23,02,1929.8,1940.9
D,2020-11-23,03,1901.4,1907.7
D,2020-11-23,04,1914.0,1908.8
D,2020-11-23,05,1961.3,1965.0
D,2020-11-23,06,2119.7,2113.7
D,2020-11-23,07,2325.3,2362.4
D,2020-11-23,08,2532.1,2579.3
D,2020-11-23,09,2675.6,2751.6
D,2020-11-23,10,2744.3,2852.9
D,2020-11-23,11,2706.0,2908.6
D,2020-11-23,12,2766.7,2935.6
D,2020-11-23,13,2726.2,2929.0
D,2020-11-23,14,2709.6,2882.0
D,2020-11-23,15,2669.5,2846.8
D,2020-11-23,16,2707.7,2844.5
D,2020-11-23,17,2802.6,2924.2
D,2020-11-23,18,2924.7,3037.4
D,2020-11-23,19,2904.8,2970.6
D,2020-11-23,20,2833.2,2881.5
D,2020-11-23,21,2716.1,2753.7
D,2020-11-23,22,2526.0,2604.8
D,2020-11-23,23,2345.3,2429.1
D,2020-11-23,24,2165.3,2271.2
T,24 lines
