C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210507_20210507.csv
C,Time period: 2021-05-07 to 2021-05-07
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-05-17 23:42:01 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-05-07,01,1866.1,1881.28
D,2021-05-07,02,1795.4,1812.43
D,2021-05-07,03,1725.0,1782.18
D,2021-05-07,04,1721.1,1790.66
D,2021-05-07,05,1765.7,1830.28
D,2021-05-07,06,1874.7,1948.87
D,2021-05-07,07,2106.5,2130.85
D,2021-05-07,08,2275.1,2272.29
D,2021-05-07,09,2274.7,2321.22
D,2021-05-07,10,2237.0,2313.92
D,2021-05-07,11,2284.9,2296.61
D,2021-05-07,12,2289.6,2298.2
D,2021-05-07,13,2302.7,2300.74
D,2021-05-07,14,2314.3,2300.4
D,2021-05-07,15,2308.6,2324.46
D,2021-05-07,16,2312.7,2321.31
D,2021-05-07,17,2305.9,2337.89
D,2021-05-07,18,2385.3,2405.02
D,2021-05-07,19,2403.9,2393.64
D,2021-05-07,20,2442.0,2406.87
D,2021-05-07,21,2428.5,2408.1
D,2021-05-07,22,2328.8,2319.41
D,2021-05-07,23,2190.5,2174.47
D,2021-05-07,24,2033.7,2032.65
T,24 lines
