C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211009_20211009.csv
C,Time period: 2021-10-09 to 2021-10-09
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-18 23:09:11 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-09,01,1991.4,2015.25
D,2021-10-09,02,1894.3,1929.49
D,2021-10-09,03,1824.0,1879.12
D,2021-10-09,04,1849.8,1859.26
D,2021-10-09,05,1857.2,1862.79
D,2021-10-09,06,1895.7,1902.84
D,2021-10-09,07,2010.9,1988.51
D,2021-10-09,08,2125.1,2072.82
D,2021-10-09,09,2218.2,2190.39
D,2021-10-09,10,2228.5,2265.17
D,2021-10-09,11,2294.3,2300.21
D,2021-10-09,12,2318.0,2303.06
D,2021-10-09,13,2310.1,2310.69
D,2021-10-09,14,2308.6,2277.91
D,2021-10-09,15,2305.4,2245.05
D,2021-10-09,16,2304.7,2257.54
D,2021-10-09,17,2319.3,2316.14
D,2021-10-09,18,2437.9,2379.54
D,2021-10-09,19,2478.1,2455.47
D,2021-10-09,20,2485.6,2434.77
D,2021-10-09,21,2368.3,2368.54
D,2021-10-09,22,2240.7,2276.34
D,2021-10-09,23,2117.0,2171.33
D,2021-10-09,24,2005.6,2047.66
T,24 lines
