C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211024_20211024.csv
C,Time period: 2021-10-24 to 2021-10-24
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-30 15:41:51 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-24,01,2018.4,1902.18
D,2021-10-24,02,1923.9,1825.8
D,2021-10-24,03,1867.1,1780.89
D,2021-10-24,04,1828.3,1766.3
D,2021-10-24,05,1842.3,1775.75
D,2021-10-24,06,1891.4,1817.71
D,2021-10-24,07,1973.7,1902.73
D,2021-10-24,08,2097.8,1990.83
D,2021-10-24,09,2137.1,2071.28
D,2021-10-24,10,2120.5,2098.5
D,2021-10-24,11,2106.8,2103.42
D,2021-10-24,12,2065.3,2103.01
D,2021-10-24,13,2074.2,2108.38
D,2021-10-24,14,2099.1,2121.99
D,2021-10-24,15,2118.4,2149.09
D,2021-10-24,16,2214.1,2211.49
D,2021-10-24,17,2328.5,2324.01
D,2021-10-24,18,2455.5,2435.84
D,2021-10-24,19,2582.0,2556.9
D,2021-10-24,20,2504.8,2532.28
D,2021-10-24,21,2406.6,2449.71
D,2021-10-24,22,2328.5,2320.07
D,2021-10-24,23,2171.1,2163.65
D,2021-10-24,24,2036.1,2001.2
T,24 lines
