C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200804_20200804.csv
C,Time period: 2020-08-04 to 2020-08-04
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-09 01:32:02 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-04,01,3013.9,3118.9
D,2020-08-04,02,2900.6,2955.7
D,2020-08-04,03,2776.7,2862.8
D,2020-08-04,04,2740.1,2826.4
D,2020-08-04,05,2723.4,2842.4
D,2020-08-04,06,2837.9,2944.6
D,2020-08-04,07,3061.3,3138.5
D,2020-08-04,08,3282.4,3366.9
D,2020-08-04,09,3459.8,3541.9
D,2020-08-04,10,3560.1,3674.1
D,2020-08-04,11,3674.1,3845.2
D,2020-08-04,12,3810.2,3992.2
D,2020-08-04,13,3906.9,4061.7
D,2020-08-04,14,3972.9,4105.5
D,2020-08-04,15,4023.7,4079.0
D,2020-08-04,16,4017.1,4118.9
D,2020-08-04,17,4021.1,4104.9
D,2020-08-04,18,4025.9,4030.4
D,2020-08-04,19,3999.6,3867.0
D,2020-08-04,20,3886.6,3666.3
D,2020-08-04,21,3781.9,3551.4
D,2020-08-04,22,3559.6,3406.1
D,2020-08-04,23,3298.5,3204.0
D,2020-08-04,24,2991.8,2980.0
T,24 lines
