C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200601_20200601.csv
C,Time period: 2020-06-01 to 2020-06-01
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-09 10:07:22 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-01,01,1845.5,1856.2
D,2020-06-01,02,1794.5,1773.7
D,2020-06-01,03,1759.5,1732.7
D,2020-06-01,04,1753.9,1725.1
D,2020-06-01,05,1786.1,1747.2
D,2020-06-01,06,1879.7,1821.4
D,2020-06-01,07,1996.2,1960.8
D,2020-06-01,08,2164.1,2077.8
D,2020-06-01,09,2193.4,2165.7
D,2020-06-01,10,2181.6,2200.3
D,2020-06-01,11,2180.8,2222.7
D,2020-06-01,12,2241.3,2293.8
D,2020-06-01,13,2276.2,2340.8
D,2020-06-01,14,2265.3,2332.4
D,2020-06-01,15,2233.2,2339.1
D,2020-06-01,16,2255.2,2327.6
D,2020-06-01,17,2257.6,2339.1
D,2020-06-01,18,2418.9,2411.8
D,2020-06-01,19,2462.0,2418.3
D,2020-06-01,20,2384.3,2396.6
D,2020-06-01,21,2344.1,2371.1
D,2020-06-01,22,2236.3,2269.9
D,2020-06-01,23,2148.7,2123.7
D,2020-06-01,24,1991.5,1970.8
T,24 lines
