C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20170101_20170214.csv
C,Time period: 2017-01-01 to 2017-02-14
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-05-02 13:05:39 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2017-01-01,01,2148.3,2421.0
D,2017-01-01,02,2060.4,2335.1
D,2017-01-01,03,2009.4,2263.5
D,2017-01-01,04,1988.4,2217.0
D,2017-01-01,05,1995.2,2205.8
D,2017-01-01,06,2038.2,2231.1
D,2017-01-01,07,2118.3,2291.3
D,2017-01-01,08,2202.8,2330.8
D,2017-01-01,09,2324.7,2379.4
D,2017-01-01,10,2398.7,2430.2
D,2017-01-01,11,2424.8,2485.1
D,2017-01-01,12,2448.8,2508.1
D,2017-01-01,13,2460.8,2530.7
D,2017-01-01,14,2454.3,2537.1
D,2017-01-01,15,2453.4,2555.8
D,2017-01-01,16,2492.0,2606.2
D,2017-01-01,17,2675.4,2791.7
D,2017-01-01,18,2830.5,2951.3
D,2017-01-01,19,2850.9,2960.4
D,2017-01-01,20,2820.0,2921.6
D,2017-01-01,21,2756.3,2861.0
D,2017-01-01,22,2611.6,2773.6
D,2017-01-01,23,2452.0,2625.9
D,2017-01-01,24,2308.0,2475.1
D,2017-01-02,01,2188.9,2361.0
D,2017-01-02,02,2107.7,2284.2
D,2017-01-02,03,2069.8,2253.6
D,2017-01-02,04,2058.2,2261.4
D,2017-01-02,05,2085.8,2305.2
D,2017-01-02,06,2189.1,2409.1
D,2017-01-02,07,2342.6,2552.0
D,2017-01-02,08,2483.2,2644.3
D,2017-01-02,09,2578.1,2748.1
D,2017-01-02,10,2626.7,2831.4
D,2017-01-02,11,2639.9,2880.6
D,2017-01-02,12,2657.3,2898.1
D,2017-01-02,13,2662.7,2888.2
D,2017-01-02,14,2645.4,2902.7
D,2017-01-02,15,2662.2,2913.0
D,2017-01-02,16,2682.0,2957.5
D,2017-01-02,17,2871.8,3134.3
D,2017-01-02,18,3026.4,3264.0
D,2017-01-02,19,3012.5,3204.2
D,2017-01-02,20,2957.5,3118.7
D,2017-01-02,21,2870.6,3008.3
D,2017-01-02,22,2710.3,2843.9
D,2017-01-02,23,2515.1,2612.1
D,2017-01-02,24,2304.7,2400.0
D,2017-01-03,01,2187.9,2257.0
D,2017-01-03,02,2105.8,2171.8
D,2017-01-03,03,2062.5,2133.7
D,2017-01-03,04,2054.9,2140.5
D,2017-01-03,05,2106.5,2209.8
D,2017-01-03,06,2276.2,2401.3
D,2017-01-03,07,2606.8,2765.6
D,2017-01-03,08,2822.4,2992.1
D,2017-01-03,09,2918.3,3060.0
D,2017-01-03,10,2958.0,3108.6
D,2017-01-03,11,2985.7,3153.8
D,2017-01-03,12,2998.0,3171.0
D,2017-01-03,13,3019.7,3182.5
D,2017-01-03,14,3013.6,3182.5
D,2017-01-03,15,2966.7,3166.1
D,2017-01-03,16,2993.8,3194.0
D,2017-01-03,17,3123.7,3332.2
D,2017-01-03,18,3224.8,3403.9
D,2017-01-03,19,3140.5,3334.2
D,2017-01-03,20,3068.8,3234.7
D,2017-01-03,21,2943.5,3101.7
D,2017-01-03,22,2755.6,2904.5
D,2017-01-03,23,2482.2,2642.3
D,2017-01-03,24,2247.0,2411.5
D,2017-01-04,01,2091.4,2260.9
D,2017-01-04,02,2015.1,2164.3
D,2017-01-04,03,1980.3,2123.1
D,2017-01-04,04,1981.7,2131.9
D,2017-01-04,05,2025.2,2199.4
D,2017-01-04,06,2224.3,2396.4
D,2017-01-04,07,2567.4,2750.7
D,2017-01-04,08,2785.1,2956.3
D,2017-01-04,09,2843.4,3009.8
D,2017-01-04,10,2849.4,3025.6
D,2017-01-04,11,2861.2,2999.4
D,2017-01-04,12,2852.9,2996.8
D,2017-01-04,13,2812.6,2990.0
D,2017-01-04,14,2805.0,2991.7
D,2017-01-04,15,2800.6,2985.7
D,2017-01-04,16,2811.8,2996.5
D,2017-01-04,17,3008.5,3156.6
D,2017-01-04,18,3180.5,3282.0
D,2017-01-04,19,3110.6,3233.5
D,2017-01-04,20,3052.2,3157.9
D,2017-01-04,21,2936.0,3068.6
D,2017-01-04,22,2768.3,2901.7
D,2017-01-04,23,2475.8,2674.1
D,2017-01-04,24,2229.4,2469.0
D,2017-01-05,01,2223.2,2344.2
D,2017-01-05,02,2193.8,2277.2
D,2017-01-05,03,2155.1,2255.4
D,2017-01-05,04,2165.5,2269.2
D,2017-01-05,05,2229.1,2348.1
D,2017-01-05,06,2402.6,2559.3
D,2017-01-05,07,2773.7,2934.1
D,2017-01-05,08,3003.4,3152.0
D,2017-01-05,09,3018.1,3164.8
D,2017-01-05,10,3022.8,3144.2
D,2017-01-05,11,2945.7,3144.3
D,2017-01-05,12,2928.8,3104.7
D,2017-01-05,13,2941.1,3109.4
D,2017-01-05,14,2913.2,3108.9
D,2017-01-05,15,2920.7,3091.3
D,2017-01-05,16,2963.7,3158.7
D,2017-01-05,17,3179.3,3338.6
D,2017-01-05,18,3294.8,3482.7
D,2017-01-05,19,3270.0,3427.4
D,2017-01-05,20,3214.6,3352.0
D,2017-01-05,21,3128.9,3230.6
D,2017-01-05,22,2959.5,3062.7
D,2017-01-05,23,2715.4,2815.4
D,2017-01-05,24,2399.8,2592.9
D,2017-01-06,01,2321.6,2446.3
D,2017-01-06,02,2251.3,2359.5
D,2017-01-06,03,2222.0,2323.9
D,2017-01-06,04,2230.5,2332.0
D,2017-01-06,05,2307.4,2397.3
D,2017-01-06,06,2465.6,2593.6
D,2017-01-06,07,2847.5,2929.1
D,2017-01-06,08,3102.2,3179.4
D,2017-01-06,09,3127.1,3245.0
D,2017-01-06,10,3138.3,3282.8
D,2017-01-06,11,3093.1,3299.8
D,2017-01-06,12,3103.2,3272.2
D,2017-01-06,13,3081.9,3208.0
D,2017-01-06,14,3066.0,3168.5
D,2017-01-06,15,3070.1,3159.6
D,2017-01-06,16,3076.2,3199.8
D,2017-01-06,17,3198.6,3335.6
