C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210227_20210227.csv
C,Time period: 2021-02-27 to 2021-02-27
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-07 00:18:59 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-27,01,2214.5,2316.71
D,2021-02-27,02,2150.8,2246.29
D,2021-02-27,03,2117.1,2211.27
D,2021-02-27,04,2117.5,2200.85
D,2021-02-27,05,2135.4,2221.78
D,2021-02-27,06,2202.2,2280.46
D,2021-02-27,07,2314.6,2373.94
D,2021-02-27,08,2411.8,2496.01
D,2021-02-27,09,2559.5,2638.02
D,2021-02-27,10,2625.1,2751.13
D,2021-02-27,11,2627.2,2792.01
D,2021-02-27,12,2669.1,2820.64
D,2021-02-27,13,2620.4,2836.73
D,2021-02-27,14,2542.5,2801.36
D,2021-02-27,15,2552.4,2749.95
D,2021-02-27,16,2565.3,2740.39
D,2021-02-27,17,2583.6,2744.05
D,2021-02-27,18,2676.5,2813.47
D,2021-02-27,19,2706.1,2849.38
D,2021-02-27,20,2611.7,2788.72
D,2021-02-27,21,2530.6,2707.11
D,2021-02-27,22,2451.4,2594.6
D,2021-02-27,23,2329.9,2466.98
D,2021-02-27,24,2202.0,2342.79
T,24 lines
