C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211118_20211118.csv
C,Time period: 2021-11-18 to 2021-11-18
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-11-27 01:23:12 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-11-18,01,1942.3,2056.4
D,2021-11-18,02,1888.3,1969.32
D,2021-11-18,03,1826.9,1936.26
D,2021-11-18,04,1830.2,1939.2
D,2021-11-18,05,1865.3,1990.29
D,2021-11-18,06,2039.8,2146.71
D,2021-11-18,07,2313.5,2414.58
D,2021-11-18,08,2446.4,2559.59
D,2021-11-18,09,2530.3,2588.64
D,2021-11-18,10,2580.6,2584.51
D,2021-11-18,11,2542.8,2572.4
D,2021-11-18,12,2481.1,2600.98
D,2021-11-18,13,2523.6,2610.83
D,2021-11-18,14,2540.6,2640.26
D,2021-11-18,15,2562.8,2667.16
D,2021-11-18,16,2620.9,2703.76
D,2021-11-18,17,2700.8,2797.13
D,2021-11-18,18,2728.4,2872.01
D,2021-11-18,19,2648.1,2791.67
D,2021-11-18,20,2572.4,2696.47
D,2021-11-18,21,2470.0,2580.22
D,2021-11-18,22,2297.1,2447.23
D,2021-11-18,23,2110.4,2269.86
D,2021-11-18,24,1902.0,2085.91
T,24 lines
