C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200618_20200618.csv
C,Time period: 2020-06-18 to 2020-06-18
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-23 03:33:32 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-18,01,2043.1,2243.6
D,2020-06-18,02,1960.7,2125.7
D,2020-06-18,03,1896.6,2051.2
D,2020-06-18,04,1875.1,2014.5
D,2020-06-18,05,1908.4,2020.6
D,2020-06-18,06,2020.3,2088.5
D,2020-06-18,07,2321.3,2295.4
D,2020-06-18,08,2488.7,2513.0
D,2020-06-18,09,2649.3,2699.1
D,2020-06-18,10,2643.8,2854.7
D,2020-06-18,11,2779.5,3002.0
D,2020-06-18,12,2909.3,3126.5
D,2020-06-18,13,2997.6,3273.5
D,2020-06-18,14,3066.7,3428.3
D,2020-06-18,15,3174.4,3556.6
D,2020-06-18,16,3230.9,3684.8
D,2020-06-18,17,3308.4,3789.0
D,2020-06-18,18,3345.6,3862.5
D,2020-06-18,19,3459.4,3820.9
D,2020-06-18,20,3215.7,3702.6
D,2020-06-18,21,3168.2,3558.8
D,2020-06-18,22,3023.6,3426.8
D,2020-06-18,23,2758.8,3190.4
D,2020-06-18,24,2517.6,2928.9
T,24 lines
