"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200401.csv"
"C","Report for: 04/01/2020 - 04/01/2020"
"C","Report generated: 04/13/2020 22:49:06 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/01/2020","01",10792.95
"D","04/01/2020","02",10444.66
"D","04/01/2020","03",10493.86
"D","04/01/2020","04",10548.68
"D","04/01/2020","05",10745.41
"D","04/01/2020","06",11123.86
"D","04/01/2020","07",11987.66
"D","04/01/2020","08",12583.98
"D","04/01/2020","09",12494.25
"D","04/01/2020","10",11948.24
"D","04/01/2020","11",11578.21
"D","04/01/2020","12",11639.99
"D","04/01/2020","13",11828.82
"D","04/01/2020","14",11807.65
"D","04/01/2020","15",11686.22
"D","04/01/2020","16",11680.61
"D","04/01/2020","17",12059.42
"D","04/01/2020","18",12832.38
"D","04/01/2020","19",13280.26
"D","04/01/2020","20",13644.45
"D","04/01/2020","21",13325.38
"D","04/01/2020","22",12546.69
"D","04/01/2020","23",11651.93
"D","04/01/2020","24",11027.72
"T","24 lines"
