C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210828_20210828.csv
C,Time period: 2021-08-28 to 2021-08-28
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-11 23:23:27 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-28,01,2676.9,2928.24
D,2021-08-28,02,2485.5,2730.21
D,2021-08-28,03,2404.3,2602.47
D,2021-08-28,04,2319.3,2508.83
D,2021-08-28,05,2294.6,2449.91
D,2021-08-28,06,2303.1,2438.43
D,2021-08-28,07,2347.6,2457.6
D,2021-08-28,08,2432.1,2518.02
D,2021-08-28,09,2563.1,2605.17
D,2021-08-28,10,2657.4,2671.56
D,2021-08-28,11,2719.3,2741.41
D,2021-08-28,12,2735.7,2780.96
D,2021-08-28,13,2719.2,2793.16
D,2021-08-28,14,2703.4,2761.5
D,2021-08-28,15,2685.1,2760.84
D,2021-08-28,16,2688.8,2728.84
D,2021-08-28,17,2738.9,2703.37
D,2021-08-28,18,2741.3,2717.58
D,2021-08-28,19,2714.7,2704.84
D,2021-08-28,20,2699.5,2708.03
D,2021-08-28,21,2686.5,2680.26
D,2021-08-28,22,2567.9,2589.29
D,2021-08-28,23,2440.4,2471.26
D,2021-08-28,24,2306.6,2343.7
T,24 lines
