C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210422_20210422.csv
C,Time period: 2021-04-22 to 2021-04-22
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-05-01 04:24:20 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-04-22,01,2005.8,1968.8
D,2021-04-22,02,1933.7,1912.14
D,2021-04-22,03,1917.5,1896.15
D,2021-04-22,04,1934.4,1911.92
D,2021-04-22,05,2008.5,1969.48
D,2021-04-22,06,2180.3,2117.19
D,2021-04-22,07,2453.9,2318.26
D,2021-04-22,08,2593.4,2451.56
D,2021-04-22,09,2620.2,2520.99
D,2021-04-22,10,2536.7,2537.35
D,2021-04-22,11,2539.3,2576.17
D,2021-04-22,12,2534.2,2582.78
D,2021-04-22,13,2479.7,2577.38
D,2021-04-22,14,2453.6,2557.86
D,2021-04-22,15,2419.9,2553.76
D,2021-04-22,16,2441.7,2554.55
D,2021-04-22,17,2497.6,2562.52
D,2021-04-22,18,2574.3,2600.3
D,2021-04-22,19,2637.3,2609.91
D,2021-04-22,20,2731.2,2666.13
D,2021-04-22,21,2656.9,2657.66
D,2021-04-22,22,2544.1,2538.01
D,2021-04-22,23,2374.5,2370.3
D,2021-04-22,24,2199.7,2210.72
T,24 lines
