C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210418_20210418.csv
C,Time period: 2021-04-18 to 2021-04-18
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-24 10:11:03 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-04-18,01,2118.2,2024.07
D,2021-04-18,02,2047.8,1949.97
D,2021-04-18,03,1985.8,1907.73
D,2021-04-18,04,1951.7,1895.71
D,2021-04-18,05,1963.1,1906.32
D,2021-04-18,06,2001.4,1940.01
D,2021-04-18,07,2038.0,1990.67
D,2021-04-18,08,2100.7,2022.1
D,2021-04-18,09,2166.5,2042.17
D,2021-04-18,10,2208.5,2057.18
D,2021-04-18,11,2246.4,2050.89
D,2021-04-18,12,2256.3,2072.5
D,2021-04-18,13,2261.7,2100.17
D,2021-04-18,14,2263.3,2135.67
D,2021-04-18,15,2202.7,2128.72
D,2021-04-18,16,2196.0,2112.18
D,2021-04-18,17,2230.4,2157.91
D,2021-04-18,18,2315.1,2243.63
D,2021-04-18,19,2434.3,2310.32
D,2021-04-18,20,2515.7,2368.27
D,2021-04-18,21,2414.0,2374.06
D,2021-04-18,22,2366.3,2286.44
D,2021-04-18,23,2260.2,2152.2
D,2021-04-18,24,2153.8,2018.82
T,24 lines
