C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201218_20201218.csv
C,Time period: 2020-12-18 to 2020-12-18
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 11:08:40 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-18,01,2504.4,2575.77
D,2020-12-18,02,2458.1,2497.91
D,2020-12-18,03,2424.3,2467.1
D,2020-12-18,04,2430.9,2471.49
D,2020-12-18,05,2502.4,2520.32
D,2020-12-18,06,2681.0,2661.46
D,2020-12-18,07,2987.3,2882.25
D,2020-12-18,08,3203.4,3101.17
D,2020-12-18,09,3223.4,3234.57
D,2020-12-18,10,3191.1,3298.22
D,2020-12-18,11,3140.5,3330.78
D,2020-12-18,12,3140.1,3355.58
D,2020-12-18,13,3055.5,3356.7
D,2020-12-18,14,3063.8,3299.44
D,2020-12-18,15,3115.1,3221.11
D,2020-12-18,16,3180.4,3215.03
D,2020-12-18,17,3389.4,3372.27
D,2020-12-18,18,3485.6,3489.34
D,2020-12-18,19,3374.0,3421.27
D,2020-12-18,20,3296.4,3336.49
D,2020-12-18,21,3190.6,3227.1
D,2020-12-18,22,3072.2,3083.71
D,2020-12-18,23,2901.9,2905.52
D,2020-12-18,24,2732.4,2736.0
T,24 lines
