C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200808_20200808.csv
C,Time period: 2020-08-08 to 2020-08-08
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-14 01:33:29 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-08,01,2390.8,2470.8
D,2020-08-08,02,2341.3,2357.2
D,2020-08-08,03,2262.2,2284.6
D,2020-08-08,04,2204.1,2243.8
D,2020-08-08,05,2198.3,2237.5
D,2020-08-08,06,2220.1,2263.4
D,2020-08-08,07,2199.6,2317.1
D,2020-08-08,08,2323.9,2419.9
D,2020-08-08,09,2459.0,2559.0
D,2020-08-08,10,2574.2,2677.2
D,2020-08-08,11,2663.4,2788.9
D,2020-08-08,12,2808.8,2836.8
D,2020-08-08,13,2861.2,2908.9
D,2020-08-08,14,2881.4,3006.2
D,2020-08-08,15,2905.8,3111.5
D,2020-08-08,16,2972.3,3204.0
D,2020-08-08,17,2973.6,3289.6
D,2020-08-08,18,3031.5,3328.9
D,2020-08-08,19,3016.6,3296.7
D,2020-08-08,20,2953.0,3181.8
D,2020-08-08,21,2898.8,3119.3
D,2020-08-08,22,2821.8,3026.9
D,2020-08-08,23,2679.9,2912.1
D,2020-08-08,24,2516.2,2764.6
T,24 lines
