C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200518_20200518.csv
C,Time period: 2020-05-18 to 2020-05-18
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-09 09:32:23 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-05-18,01,1829.0,1830.2
D,2020-05-18,02,1777.3,1761.4
D,2020-05-18,03,1756.2,1725.1
D,2020-05-18,04,1768.1,1719.5
D,2020-05-18,05,1811.5,1746.6
D,2020-05-18,06,1916.5,1818.5
D,2020-05-18,07,2079.1,1969.0
D,2020-05-18,08,2258.6,2138.1
D,2020-05-18,09,2383.8,2293.4
D,2020-05-18,10,2318.6,2368.4
D,2020-05-18,11,2356.6,2394.5
D,2020-05-18,12,2341.8,2382.9
D,2020-05-18,13,2348.1,2363.1
D,2020-05-18,14,2368.3,2357.9
D,2020-05-18,15,2353.2,2330.2
D,2020-05-18,16,2352.7,2289.2
D,2020-05-18,17,2413.1,2299.6
D,2020-05-18,18,2580.0,2335.5
D,2020-05-18,19,2572.0,2333.7
D,2020-05-18,20,2503.5,2327.6
D,2020-05-18,21,2440.6,2340.5
D,2020-05-18,22,2334.1,2246.8
D,2020-05-18,23,2179.3,2104.1
D,2020-05-18,24,2028.9,1961.6
T,24 lines
