"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20191125_20191209.csv"
"C","Report for: 11/25/2019 - 12/09/2019"
"C","Report generated: 05/01/2020 16:57:19 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/25/2019","01",11577.2
"D","11/25/2019","02",11269.25
"D","11/25/2019","03",11136.78
"D","11/25/2019","04",11179.16
"D","11/25/2019","05",11326.96
"D","11/25/2019","06",12068.67
"D","11/25/2019","07",13494.59
"D","11/25/2019","08",14289.6
"D","11/25/2019","09",14174.35
"D","11/25/2019","10",13705.39
"D","11/25/2019","11",12918.42
"D","11/25/2019","12",12608.58
"D","11/25/2019","13",12539.08
"D","11/25/2019","14",12692.44
"D","11/25/2019","15",13181.35
"D","11/25/2019","16",13871.96
"D","11/25/2019","17",14883.06
"D","11/25/2019","18",15671.76
"D","11/25/2019","19",15551.91
"D","11/25/2019","20",15150.01
"D","11/25/2019","21",14549.7
"D","11/25/2019","22",13632.42
"D","11/25/2019","23",12449.79
"D","11/25/2019","24",11435.28
"D","11/26/2019","01",11017.7
"D","11/26/2019","02",10686.61
"D","11/26/2019","03",10546.4
"D","11/26/2019","04",10601.84
"D","11/26/2019","05",11008.96
"D","11/26/2019","06",11796.38
"D","11/26/2019","07",13510.94
"D","11/26/2019","08",14225.65
"D","11/26/2019","09",13948.98
"D","11/26/2019","10",13102.04
"D","11/26/2019","11",12523.36
"D","11/26/2019","12",12264.36
"D","11/26/2019","13",12214.52
"D","11/26/2019","14",12508.18
"D","11/26/2019","15",12908.33
"D","11/26/2019","16",13537.26
"D","11/26/2019","17",14463.78
"D","11/26/2019","18",15212.67
"D","11/26/2019","19",15099.8
"D","11/26/2019","20",14726.64
"D","11/26/2019","21",14173.54
"D","11/26/2019","22",13358.89
"D","11/26/2019","23",12271.02
"D","11/26/2019","24",11261.15
"D","11/27/2019","01",11296.88
"D","11/27/2019","02",11069.26
"D","11/27/2019","03",10926.73
"D","11/27/2019","04",10982.35
"D","11/27/2019","05",11316.32
"D","11/27/2019","06",11685.93
"D","11/27/2019","07",12971.14
"D","11/27/2019","08",13898.74
"D","11/27/2019","09",14165.69
"D","11/27/2019","10",14148.45
"D","11/27/2019","11",14283.75
"D","11/27/2019","12",14340.42
"D","11/27/2019","13",14239.52
"D","11/27/2019","14",14163.4
"D","11/27/2019","15",14184.71
"D","11/27/2019","16",14390.34
"D","11/27/2019","17",15055.93
"D","11/27/2019","18",15363.0
"D","11/27/2019","19",15010.65
"D","11/27/2019","20",14472.64
"D","11/27/2019","21",13853.25
"D","11/27/2019","22",13056.14
"D","11/27/2019","23",11995.96
"D","11/27/2019","24",11188.28
"D","11/28/2019","01",10479.07
"D","11/28/2019","02",10657.41
"D","11/28/2019","03",10575.66
"D","11/28/2019","04",10502.43
"D","11/28/2019","05",10649.92
"D","11/28/2019","06",11069.58
"D","11/28/2019","07",11471.9
"D","11/28/2019","08",12021.22
"D","11/28/2019","09",12639.01
"D","11/28/2019","10",13321.23
"D","11/28/2019","11",13971.54
"D","11/28/2019","12",14199.71
"D","11/28/2019","13",13910.37
"D","11/28/2019","14",13326.62
"D","11/28/2019","15",12717.32
"D","11/28/2019","16",12493.37
"D","11/28/2019","17",12879.44
"D","11/28/2019","18",13067.45
"D","11/28/2019","19",12964.77
"D","11/28/2019","20",12894.55
"D","11/28/2019","21",12800.07
"D","11/28/2019","22",12481.32
"D","11/28/2019","23",11944.53
"D","11/28/2019","24",11442.46
"D","11/29/2019","01",11159.25
"D","11/29/2019","02",11185.6
"D","11/29/2019","03",11270.14
"D","11/29/2019","04",11530.86
"D","11/29/2019","05",11659.72
"D","11/29/2019","06",11687.71
"D","11/29/2019","07",12166.86
"D","11/29/2019","08",12696.94
"D","11/29/2019","09",12780.36
"D","11/29/2019","10",12534.22
"D","11/29/2019","11",12321.29
"D","11/29/2019","12",12144.46
"D","11/29/2019","13",12190.14
"D","11/29/2019","14",12519.38
"D","11/29/2019","15",12924.56
"D","11/29/2019","16",13627.82
"D","11/29/2019","17",14768.47
"D","11/29/2019","18",15462.5
"D","11/29/2019","19",15288.69
"D","11/29/2019","20",14939.77
"D","11/29/2019","21",14520.41
"D","11/29/2019","22",13947.86
"D","11/29/2019","23",13137.37
"D","11/29/2019","24",12304.94
"D","11/30/2019","01",11757.64
"D","11/30/2019","02",11804.36
"D","11/30/2019","03",11646.18
"D","11/30/2019","04",11618.29
"D","11/30/2019","05",11795.08
"D","11/30/2019","06",12076.87
"D","11/30/2019","07",12352.7
"D","11/30/2019","08",12998.2
"D","11/30/2019","09",13209.38
"D","11/30/2019","10",12913.02
"D","11/30/2019","11",12515.91
"D","11/30/2019","12",12228.86
"D","11/30/2019","13",12393.15
"D","11/30/2019","14",12578.34
"D","11/30/2019","15",12915.32
"D","11/30/2019","16",13815.68
"D","11/30/2019","17",15033.98
"D","11/30/2019","18",15732.88
"D","11/30/2019","19",15635.2
"D","11/30/2019","20",15353.65
"D","11/30/2019","21",14981.21
"D","11/30/2019","22",14419.66
"D","11/30/2019","23",13636.99
"D","11/30/2019","24",13030.29
"D","12/01/2019","01",12409.08
"D","12/01/2019","02",12193.86
"D","12/01/2019","03",12154.11
"D","12/01/2019","04",12122.26
"D","12/01/2019","05",12254.06
"D","12/01/2019","06",12602.96
"D","12/01/2019","07",12915.13
"D","12/01/2019","08",13156.84
