C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210309_20210309.csv
C,Time period: 2021-03-09 to 2021-03-09
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-16 14:40:10 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-09,01,2153.8,2280.82
D,2021-03-09,02,2094.1,2211.81
D,2021-03-09,03,2051.6,2185.24
D,2021-03-09,04,2060.0,2185.61
D,2021-03-09,05,2124.2,2245.17
D,2021-03-09,06,2285.9,2393.42
D,2021-03-09,07,2458.9,2609.33
D,2021-03-09,08,2622.8,2735.16
D,2021-03-09,09,2614.6,2724.54
D,2021-03-09,10,2527.4,2640.81
D,2021-03-09,11,2516.5,2575.08
D,2021-03-09,12,2415.4,2545.07
D,2021-03-09,13,2350.5,2530.96
D,2021-03-09,14,2395.8,2509.17
D,2021-03-09,15,2415.1,2507.75
D,2021-03-09,16,2454.7,2534.76
D,2021-03-09,17,2536.8,2622.06
D,2021-03-09,18,2662.7,2764.0
D,2021-03-09,19,2704.0,2850.97
D,2021-03-09,20,2677.9,2789.63
D,2021-03-09,21,2577.5,2681.18
D,2021-03-09,22,2425.2,2537.04
D,2021-03-09,23,2249.1,2363.01
D,2021-03-09,24,2152.5,2224.72
T,24 lines
