C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200805_20200805.csv
C,Time period: 2020-08-05 to 2020-08-05
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-09 01:39:22 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-05,01,2848.1,2795.1
D,2020-08-05,02,2721.5,2657.4
D,2020-08-05,03,2626.1,2579.9
D,2020-08-05,04,2580.2,2540.2
D,2020-08-05,05,2585.0,2569.6
D,2020-08-05,06,2690.5,2680.0
D,2020-08-05,07,2879.6,2900.7
D,2020-08-05,08,3126.6,3161.3
D,2020-08-05,09,3289.7,3389.4
D,2020-08-05,10,3411.2,3576.2
D,2020-08-05,11,3636.3,3756.9
D,2020-08-05,12,3830.3,3959.7
D,2020-08-05,13,3916.6,4105.8
D,2020-08-05,14,4047.8,4209.6
D,2020-08-05,15,4199.6,4279.2
D,2020-08-05,16,4312.0,4341.2
D,2020-08-05,17,4384.1,4408.5
D,2020-08-05,18,4325.9,4409.5
D,2020-08-05,19,4259.2,4269.6
D,2020-08-05,20,4051.4,4049.7
D,2020-08-05,21,3929.0,3888.4
D,2020-08-05,22,3693.8,3675.8
D,2020-08-05,23,3375.0,3355.8
D,2020-08-05,24,3047.8,3059.4
T,24 lines
