C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211018_20211018.csv
C,Time period: 2021-10-18 to 2021-10-18
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-21 16:09:00 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-18,01,1890.6,1902.5
D,2021-10-18,02,1821.0,1828.96
D,2021-10-18,03,1788.9,1795.52
D,2021-10-18,04,1776.8,1790.67
D,2021-10-18,05,1798.9,1830.74
D,2021-10-18,06,1959.0,1968.45
D,2021-10-18,07,2241.5,2222.78
D,2021-10-18,08,2439.3,2405.62
D,2021-10-18,09,2484.9,2466.38
D,2021-10-18,10,2485.6,2476.94
D,2021-10-18,11,2451.4,2455.04
D,2021-10-18,12,2480.9,2453.3
D,2021-10-18,13,2481.6,2468.97
D,2021-10-18,14,2516.3,2477.96
D,2021-10-18,15,2502.0,2504.87
D,2021-10-18,16,2491.4,2541.26
D,2021-10-18,17,2563.6,2592.11
D,2021-10-18,18,2584.5,2683.36
D,2021-10-18,19,2673.1,2737.32
D,2021-10-18,20,2636.5,2666.5
D,2021-10-18,21,2535.9,2554.5
D,2021-10-18,22,2394.4,2404.59
D,2021-10-18,23,2214.2,2232.04
D,2021-10-18,24,2042.2,2062.92
T,24 lines
