C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200716_20200716.csv
C,Time period: 2020-07-16 to 2020-07-16
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-21 17:23:51 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-16,01,2239.2,2232.8
D,2020-07-16,02,2136.2,2122.4
D,2020-07-16,03,2074.4,2061.6
D,2020-07-16,04,2051.4,2024.5
D,2020-07-16,05,2086.0,2033.4
D,2020-07-16,06,2184.5,2118.3
D,2020-07-16,07,2385.8,2306.4
D,2020-07-16,08,2600.8,2517.4
D,2020-07-16,09,2710.5,2665.6
D,2020-07-16,10,2787.1,2740.0
D,2020-07-16,11,2861.0,2793.1
D,2020-07-16,12,2953.2,2841.2
D,2020-07-16,13,3006.9,2880.7
D,2020-07-16,14,3020.2,2918.0
D,2020-07-16,15,3039.5,2935.7
D,2020-07-16,16,3107.0,2952.0
D,2020-07-16,17,3140.8,2975.2
D,2020-07-16,18,3135.6,2966.8
D,2020-07-16,19,3119.8,2881.8
D,2020-07-16,20,2964.1,2791.0
D,2020-07-16,21,2909.9,2722.1
D,2020-07-16,22,2768.7,2633.2
D,2020-07-16,23,2585.6,2471.3
D,2020-07-16,24,2368.0,2302.4
T,24 lines
