C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210904_20210904.csv
C,Time period: 2021-09-04 to 2021-09-04
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-16 16:38:45 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-04,01,2009.5,2118.11
D,2021-09-04,02,1943.7,2023.96
D,2021-09-04,03,1872.1,1962.34
D,2021-09-04,04,1836.3,1929.85
D,2021-09-04,05,1806.1,1922.22
D,2021-09-04,06,1837.1,1956.01
D,2021-09-04,07,1919.7,2018.43
D,2021-09-04,08,2028.4,2117.44
D,2021-09-04,09,2152.3,2236.05
D,2021-09-04,10,2203.4,2326.87
D,2021-09-04,11,2302.7,2386.76
D,2021-09-04,12,2344.5,2440.92
D,2021-09-04,13,2395.3,2491.04
D,2021-09-04,14,2436.1,2519.76
D,2021-09-04,15,2504.8,2576.24
D,2021-09-04,16,2585.5,2656.84
D,2021-09-04,17,2650.0,2745.57
D,2021-09-04,18,2729.9,2804.55
D,2021-09-04,19,2742.5,2799.7
D,2021-09-04,20,2733.0,2772.13
D,2021-09-04,21,2664.5,2712.77
D,2021-09-04,22,2514.0,2592.6
D,2021-09-04,23,2377.5,2455.75
D,2021-09-04,24,2205.6,2303.94
T,24 lines
