"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20190307_20190321.csv"
"C","Report for: 03/07/2019 - 03/21/2019"
"C","Report generated: 04/13/2020 23:01:34 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/07/2019","01",13999.52
"D","03/07/2019","02",13736.74
"D","03/07/2019","03",13655.56
"D","03/07/2019","04",13772.69
"D","03/07/2019","05",14167.84
"D","03/07/2019","06",14792.95
"D","03/07/2019","07",16334.7
"D","03/07/2019","08",16907.01
"D","03/07/2019","09",16453.68
"D","03/07/2019","10",15810.46
"D","03/07/2019","11",15424.78
"D","03/07/2019","12",15164.37
"D","03/07/2019","13",15063.94
"D","03/07/2019","14",15319.65
"D","03/07/2019","15",15390.5
"D","03/07/2019","16",15671.75
"D","03/07/2019","17",16032.5
"D","03/07/2019","18",16901.53
"D","03/07/2019","19",17561.57
"D","03/07/2019","20",17328.63
"D","03/07/2019","21",16868.15
"D","03/07/2019","22",15993.05
"D","03/07/2019","23",14952.22
"D","03/07/2019","24",14263.13
"D","03/08/2019","01",13785.25
"D","03/08/2019","02",13479.27
"D","03/08/2019","03",13428.75
"D","03/08/2019","04",13525.96
"D","03/08/2019","05",13587.29
"D","03/08/2019","06",14433.23
"D","03/08/2019","07",15965.45
"D","03/08/2019","08",16394.6
"D","03/08/2019","09",15822.16
"D","03/08/2019","10",15189.93
"D","03/08/2019","11",14781.96
"D","03/08/2019","12",14640.28
"D","03/08/2019","13",14422.19
"D","03/08/2019","14",14558.33
"D","03/08/2019","15",14582.18
"D","03/08/2019","16",15057.08
"D","03/08/2019","17",14980.15
"D","03/08/2019","18",15688.69
"D","03/08/2019","19",16360.99
"D","03/08/2019","20",16076.54
"D","03/08/2019","21",15575.52
"D","03/08/2019","22",14896.77
"D","03/08/2019","23",14244.82
"D","03/08/2019","24",13347.09
"D","03/09/2019","01",12740.0
"D","03/09/2019","02",12600.89
"D","03/09/2019","03",12779.79
"D","03/09/2019","04",12808.95
"D","03/09/2019","05",12875.53
"D","03/09/2019","06",12700.19
"D","03/09/2019","07",13249.9
"D","03/09/2019","08",13503.51
"D","03/09/2019","09",13410.85
"D","03/09/2019","10",13152.35
"D","03/09/2019","11",13195.73
"D","03/09/2019","12",13256.62
"D","03/09/2019","13",12998.47
"D","03/09/2019","14",12836.99
"D","03/09/2019","15",12760.83
"D","03/09/2019","16",13060.45
"D","03/09/2019","17",13179.99
"D","03/09/2019","18",13883.62
"D","03/09/2019","19",14769.61
"D","03/09/2019","20",14591.04
"D","03/09/2019","21",14241.05
"D","03/09/2019","22",13708.81
"D","03/09/2019","23",13316.36
"D","03/09/2019","24",12774.59
"D","03/10/2019","01",12223.67
"D","03/10/2019","02",11849.68
"D","03/10/2019","04",11683.74
"D","03/10/2019","05",11768.15
"D","03/10/2019","06",12123.11
"D","03/10/2019","07",12534.88
"D","03/10/2019","08",13018.27
"D","03/10/2019","09",13378.72
"D","03/10/2019","10",14004.64
"D","03/10/2019","11",14642.84
"D","03/10/2019","12",15065.81
"D","03/10/2019","13",15290.47
"D","03/10/2019","14",15248.74
"D","03/10/2019","15",15074.3
"D","03/10/2019","16",14944.92
"D","03/10/2019","17",15032.76
"D","03/10/2019","18",15303.46
"D","03/10/2019","19",15555.51
"D","03/10/2019","20",15650.73
"D","03/10/2019","21",15097.97
"D","03/10/2019","22",14204.5
"D","03/10/2019","23",13259.52
"D","03/10/2019","24",12224.6
"D","03/11/2019","01",11924.51
"D","03/11/2019","02",11852.03
"D","03/11/2019","03",11935.89
"D","03/11/2019","04",11922.77
"D","03/11/2019","05",12008.37
"D","03/11/2019","06",12527.81
"D","03/11/2019","07",13874.22
