C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210729_20210729.csv
C,Time period: 2021-07-29 to 2021-07-29
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-09-21 13:05:09 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-07-29,01,2292.0,2295.94
D,2021-07-29,02,2177.9,2193.74
D,2021-07-29,03,2107.7,2151.09
D,2021-07-29,04,2096.8,2136.74
D,2021-07-29,05,2109.9,2173.62
D,2021-07-29,06,2231.3,2297.14
D,2021-07-29,07,2388.0,2499.22
D,2021-07-29,08,2625.2,2710.28
D,2021-07-29,09,2780.9,2894.25
D,2021-07-29,10,2874.2,3008.27
D,2021-07-29,11,2996.7,3132.22
D,2021-07-29,12,3051.2,3197.16
D,2021-07-29,13,3103.7,3280.22
D,2021-07-29,14,3168.0,3382.1
D,2021-07-29,15,3223.2,3308.06
D,2021-07-29,16,3263.7,3253.42
D,2021-07-29,17,3236.2,3170.28
D,2021-07-29,18,3232.9,3126.59
D,2021-07-29,19,3150.1,3047.07
D,2021-07-29,20,3082.4,2993.33
D,2021-07-29,21,2967.7,2946.49
D,2021-07-29,22,2866.6,2842.62
D,2021-07-29,23,2695.0,2697.24
D,2021-07-29,24,2460.6,2540.84
T,24 lines
