C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210408_20210408.csv
C,Time period: 2021-04-08 to 2021-04-08
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-24 05:15:39 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-04-08,01,1798.1,1939.88
D,2021-04-08,02,1724.6,1872.77
D,2021-04-08,03,1697.9,1838.64
D,2021-04-08,04,1699.2,1825.28
D,2021-04-08,05,1753.7,1870.47
D,2021-04-08,06,1880.5,1999.29
D,2021-04-08,07,2123.9,2216.3
D,2021-04-08,08,2221.5,2361.81
D,2021-04-08,09,2289.8,2400.38
D,2021-04-08,10,2242.3,2395.44
D,2021-04-08,11,2264.7,2376.72
D,2021-04-08,12,2296.6,2382.95
D,2021-04-08,13,2307.3,2371.14
D,2021-04-08,14,2262.4,2330.88
D,2021-04-08,15,2254.4,2304.0
D,2021-04-08,16,2247.0,2324.55
D,2021-04-08,17,2275.4,2376.89
D,2021-04-08,18,2360.3,2448.86
D,2021-04-08,19,2382.1,2477.16
D,2021-04-08,20,2382.8,2526.83
D,2021-04-08,21,2337.6,2495.19
D,2021-04-08,22,2234.7,2365.28
D,2021-04-08,23,2066.3,2194.12
D,2021-04-08,24,1920.4,2040.78
T,24 lines
