C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200614_20200614.csv
C,Time period: 2020-06-14 to 2020-06-14
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-18 00:45:34 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-14,01,1972.4,1939.2
D,2020-06-14,02,1884.8,1850.3
D,2020-06-14,03,1826.7,1789.8
D,2020-06-14,04,1816.9,1757.2
D,2020-06-14,05,1802.1,1744.2
D,2020-06-14,06,1802.1,1732.7
D,2020-06-14,07,1823.3,1773.0
D,2020-06-14,08,1907.3,1835.0
D,2020-06-14,09,1978.5,1924.9
D,2020-06-14,10,2030.9,1997.5
D,2020-06-14,11,2075.5,2041.6
D,2020-06-14,12,2114.8,2082.4
D,2020-06-14,13,2144.6,2115.0
D,2020-06-14,14,2144.3,2154.6
D,2020-06-14,15,2181.5,2171.5
D,2020-06-14,16,2218.3,2206.8
D,2020-06-14,17,2251.3,2278.5
D,2020-06-14,18,2316.4,2375.1
D,2020-06-14,19,2461.4,2426.8
D,2020-06-14,20,2390.6,2413.0
D,2020-06-14,21,2372.8,2400.3
D,2020-06-14,22,2303.8,2329.4
D,2020-06-14,23,2168.8,2196.3
D,2020-06-14,24,2005.6,2047.7
T,24 lines
