"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210103.csv"
"C","Report for: 01/03/2021 - 01/03/2021"
"C","Report generated: 01/16/2021 17:01:23 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/03/2021","01",12076.09
"D","01/03/2021","02",11971.59
"D","01/03/2021","03",11793.21
"D","01/03/2021","04",11746.35
"D","01/03/2021","05",11833.52
"D","01/03/2021","06",11886.73
"D","01/03/2021","07",12078.23
"D","01/03/2021","08",12601.07
"D","01/03/2021","09",12982.66
"D","01/03/2021","10",13605.85
"D","01/03/2021","11",14112.52
"D","01/03/2021","12",14508.42
"D","01/03/2021","13",14764.84
"D","01/03/2021","14",14822.89
"D","01/03/2021","15",14977.1
"D","01/03/2021","16",15204.4
"D","01/03/2021","17",16055.94
"D","01/03/2021","18",16683.54
"D","01/03/2021","19",16378.89
"D","01/03/2021","20",15732.95
"D","01/03/2021","21",14996.64
"D","01/03/2021","22",14074.76
"D","01/03/2021","23",13052.9
"D","01/03/2021","24",12152.08
"T","24 lines"
