C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201103_20201103.csv
C,Time period: 2020-11-03 to 2020-11-03
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-11-10 22:18:21 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-11-03,01,2108.1,2194.9
D,2020-11-03,02,2035.7,2126.0
D,2020-11-03,03,2001.3,2094.2
D,2020-11-03,04,2007.1,2093.9
D,2020-11-03,05,2050.6,2153.1
D,2020-11-03,06,2202.5,2309.0
D,2020-11-03,07,2507.9,2532.1
D,2020-11-03,08,2694.2,2680.2
D,2020-11-03,09,2750.7,2698.3
D,2020-11-03,10,2725.0,2744.4
D,2020-11-03,11,2694.1,2731.8
D,2020-11-03,12,2634.2,2723.2
D,2020-11-03,13,2641.3,2707.9
D,2020-11-03,14,2655.3,2703.4
D,2020-11-03,15,2691.0,2732.4
D,2020-11-03,16,2747.9,2795.1
D,2020-11-03,17,2971.6,2946.0
D,2020-11-03,18,3113.5,3106.4
D,2020-11-03,19,3026.9,3039.9
D,2020-11-03,20,2951.7,2940.4
D,2020-11-03,21,2849.9,2815.4
D,2020-11-03,22,2670.6,2668.9
D,2020-11-03,23,2492.8,2489.5
D,2020-11-03,24,2273.1,2338.4
T,24 lines
