C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210409_20210409.csv
C,Time period: 2021-04-09 to 2021-04-09
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-24 08:17:22 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-04-09,01,1881.9,1932.11
D,2021-04-09,02,1810.8,1866.23
D,2021-04-09,03,1774.2,1838.44
D,2021-04-09,04,1770.6,1836.04
D,2021-04-09,05,1840.8,1881.82
D,2021-04-09,06,1962.5,2017.66
D,2021-04-09,07,2198.2,2235.46
D,2021-04-09,08,2281.6,2381.05
D,2021-04-09,09,2335.8,2417.47
D,2021-04-09,10,2292.7,2408.06
D,2021-04-09,11,2295.4,2381.85
D,2021-04-09,12,2269.2,2373.22
D,2021-04-09,13,2280.8,2355.46
D,2021-04-09,14,2275.6,2342.76
D,2021-04-09,15,2298.3,2329.84
D,2021-04-09,16,2280.7,2343.59
D,2021-04-09,17,2374.1,2394.76
D,2021-04-09,18,2383.8,2448.49
D,2021-04-09,19,2385.5,2436.06
D,2021-04-09,20,2415.1,2468.11
D,2021-04-09,21,2380.9,2426.11
D,2021-04-09,22,2248.2,2307.72
D,2021-04-09,23,2128.3,2154.53
D,2021-04-09,24,1997.7,2015.14
T,24 lines
