C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211015_20211015.csv
C,Time period: 2021-10-15 to 2021-10-15
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-21 15:36:22 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-15,01,2059.2,2149.44
D,2021-10-15,02,1954.4,2050.51
D,2021-10-15,03,1897.6,1994.6
D,2021-10-15,04,1875.3,1971.4
D,2021-10-15,05,1907.5,1992.46
D,2021-10-15,06,2011.0,2117.26
D,2021-10-15,07,2306.7,2362.91
D,2021-10-15,08,2511.1,2539.08
D,2021-10-15,09,2610.2,2664.68
D,2021-10-15,10,2647.1,2740.03
D,2021-10-15,11,2683.6,2782.46
D,2021-10-15,12,2703.2,2837.27
D,2021-10-15,13,2791.5,2840.34
D,2021-10-15,14,2797.3,2880.64
D,2021-10-15,15,2832.0,2884.1
D,2021-10-15,16,2850.9,2864.85
D,2021-10-15,17,2868.2,2872.28
D,2021-10-15,18,2902.5,2906.31
D,2021-10-15,19,2838.5,2894.06
D,2021-10-15,20,2797.1,2819.11
D,2021-10-15,21,2644.3,2709.68
D,2021-10-15,22,2509.5,2590.85
D,2021-10-15,23,2318.8,2458.08
D,2021-10-15,24,2162.8,2306.91
T,24 lines
