"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201207.csv"
"C","Report for: 12/07/2020 - 12/07/2020"
"C","Report generated: 12/10/2020 03:31:05 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/07/2020","01",12200.39
"D","12/07/2020","02",12043.62
"D","12/07/2020","03",11925.8
"D","12/07/2020","04",11993.79
"D","12/07/2020","05",12578.72
"D","12/07/2020","06",13225.35
"D","12/07/2020","07",14150.96
"D","12/07/2020","08",14928.38
"D","12/07/2020","09",15097.49
"D","12/07/2020","10",14813.01
"D","12/07/2020","11",14636.68
"D","12/07/2020","12",14746.0
"D","12/07/2020","13",14889.32
"D","12/07/2020","14",14892.14
"D","12/07/2020","15",14966.5
"D","12/07/2020","16",15457.32
"D","12/07/2020","17",16639.4
"D","12/07/2020","18",17505.88
"D","12/07/2020","19",17241.01
"D","12/07/2020","20",16701.01
"D","12/07/2020","21",15969.73
"D","12/07/2020","22",14983.0
"D","12/07/2020","23",13746.18
"D","12/07/2020","24",12780.24
"T","24 lines"
