C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201210_20201210.csv
C,Time period: 2020-12-10 to 2020-12-10
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 08:22:08 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-10,01,2276.1,2316.73
D,2020-12-10,02,2221.2,2236.72
D,2020-12-10,03,2176.1,2200.04
D,2020-12-10,04,2181.1,2202.84
D,2020-12-10,05,2245.6,2266.15
D,2020-12-10,06,2451.1,2421.62
D,2020-12-10,07,2730.5,2669.12
D,2020-12-10,08,2928.9,2849.02
D,2020-12-10,09,2952.4,2915.01
D,2020-12-10,10,2887.2,2913.45
D,2020-12-10,11,2868.3,2865.03
D,2020-12-10,12,2840.3,2907.32
D,2020-12-10,13,2853.5,2962.43
D,2020-12-10,14,2834.2,2949.36
D,2020-12-10,15,2866.0,2916.03
D,2020-12-10,16,2923.9,2938.62
D,2020-12-10,17,3109.8,3101.81
D,2020-12-10,18,3217.2,3235.03
D,2020-12-10,19,3154.2,3171.05
D,2020-12-10,20,3045.4,3078.19
D,2020-12-10,21,2942.5,2965.09
D,2020-12-10,22,2796.2,2814.66
D,2020-12-10,23,2605.2,2625.27
D,2020-12-10,24,2395.6,2438.07
T,24 lines
