C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200613_20200613.csv
C,Time period: 2020-06-13 to 2020-06-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-18 00:11:31 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-13,01,2116.2,2239.5
D,2020-06-13,02,2012.6,2100.5
D,2020-06-13,03,1939.2,2010.4
D,2020-06-13,04,1897.6,1955.1
D,2020-06-13,05,1877.7,1924.7
D,2020-06-13,06,1844.8,1895.2
D,2020-06-13,07,1913.9,1935.5
D,2020-06-13,08,1986.4,2016.3
D,2020-06-13,09,2061.2,2116.2
D,2020-06-13,10,2129.8,2195.0
D,2020-06-13,11,2176.0,2251.4
D,2020-06-13,12,2237.6,2301.0
D,2020-06-13,13,2267.9,2340.3
D,2020-06-13,14,2253.9,2331.7
D,2020-06-13,15,2278.5,2352.3
D,2020-06-13,16,2312.6,2384.8
D,2020-06-13,17,2342.6,2416.4
D,2020-06-13,18,2379.3,2455.8
D,2020-06-13,19,2504.1,2459.8
D,2020-06-13,20,2413.5,2405.5
D,2020-06-13,21,2389.9,2383.9
D,2020-06-13,22,2335.5,2326.9
D,2020-06-13,23,2221.7,2195.9
D,2020-06-13,24,2052.1,2058.8
T,24 lines
