C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201108_20201108.csv
C,Time period: 2020-11-08 to 2020-11-08
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-11-13 15:36:04 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-11-08,01,1916.6,1920.4
D,2020-11-08,02,1851.6,1840.9
D,2020-11-08,03,1804.4,1795.8
D,2020-11-08,04,1790.3,1780.5
D,2020-11-08,05,1805.3,1785.6
D,2020-11-08,06,1837.6,1821.3
D,2020-11-08,07,1875.9,1883.8
D,2020-11-08,08,1986.9,1950.9
D,2020-11-08,09,2079.8,2027.2
D,2020-11-08,10,2099.5,2100.7
D,2020-11-08,11,2138.4,2170.8
D,2020-11-08,12,2126.0,2225.6
D,2020-11-08,13,2169.0,2272.6
D,2020-11-08,14,2181.5,2297.7
D,2020-11-08,15,2246.8,2326.9
D,2020-11-08,16,2311.9,2373.7
D,2020-11-08,17,2518.7,2487.3
D,2020-11-08,18,2675.0,2608.0
D,2020-11-08,19,2555.9,2561.6
D,2020-11-08,20,2530.0,2485.6
D,2020-11-08,21,2449.1,2345.7
D,2020-11-08,22,2306.8,2231.2
D,2020-11-08,23,2142.8,2137.0
D,2020-11-08,24,1979.0,1998.6
T,24 lines
