"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201222.csv"
"C","Report for: 12/22/2020 - 12/22/2020"
"C","Report generated: 01/15/2021 12:07:55 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/22/2020","01",12364.41
"D","12/22/2020","02",12300.93
"D","12/22/2020","03",12326.22
"D","12/22/2020","04",12086.86
"D","12/22/2020","05",12403.86
"D","12/22/2020","06",12718.07
"D","12/22/2020","07",13817.54
"D","12/22/2020","08",14908.47
"D","12/22/2020","09",15316.0
"D","12/22/2020","10",15074.53
"D","12/22/2020","11",14738.24
"D","12/22/2020","12",14435.45
"D","12/22/2020","13",14261.66
"D","12/22/2020","14",14469.21
"D","12/22/2020","15",14844.75
"D","12/22/2020","16",15230.5
"D","12/22/2020","17",16250.72
"D","12/22/2020","18",17091.02
"D","12/22/2020","19",16911.31
"D","12/22/2020","20",16400.25
"D","12/22/2020","21",15756.13
"D","12/22/2020","22",14898.34
"D","12/22/2020","23",13767.88
"D","12/22/2020","24",12904.14
"T","24 lines"
