C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211025_20211025.csv
C,Time period: 2021-10-25 to 2021-10-25
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-30 15:51:20 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-25,01,1935.3,1815.85
D,2021-10-25,02,1859.8,1748.03
D,2021-10-25,03,1854.9,1727.29
D,2021-10-25,04,1841.6,1731.15
D,2021-10-25,05,1870.9,1782.58
D,2021-10-25,06,2051.8,1921.0
D,2021-10-25,07,2292.8,2192.68
D,2021-10-25,08,2523.0,2403.64
D,2021-10-25,09,2605.3,2544.12
D,2021-10-25,10,2782.8,2641.67
D,2021-10-25,11,2790.2,2681.16
D,2021-10-25,12,2791.1,2724.73
D,2021-10-25,13,2797.5,2749.1
D,2021-10-25,14,2824.2,2729.07
D,2021-10-25,15,2733.7,2689.67
D,2021-10-25,16,2760.4,2659.18
D,2021-10-25,17,2773.4,2680.09
D,2021-10-25,18,2901.5,2751.96
D,2021-10-25,19,2858.4,2727.18
D,2021-10-25,20,2720.1,2648.05
D,2021-10-25,21,2644.9,2516.29
D,2021-10-25,22,2450.3,2343.98
D,2021-10-25,23,2269.4,2178.56
D,2021-10-25,24,2088.0,2032.16
T,24 lines
