C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210709_20210709.csv
C,Time period: 2021-07-09 to 2021-07-09
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-07-16 04:29:37 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-07-09,01,2397.7,2209.69
D,2021-07-09,02,2309.8,2119.25
D,2021-07-09,03,2249.5,2071.33
D,2021-07-09,04,2216.4,2053.56
D,2021-07-09,05,2274.4,2075.99
D,2021-07-09,06,2404.0,2181.16
D,2021-07-09,07,2604.6,2375.61
D,2021-07-09,08,2838.8,2583.74
D,2021-07-09,09,3107.4,2764.92
D,2021-07-09,10,3156.7,2885.05
D,2021-07-09,11,3278.8,2978.64
D,2021-07-09,12,3352.2,3061.71
D,2021-07-09,13,3369.4,3090.43
D,2021-07-09,14,3456.3,3068.64
D,2021-07-09,15,3434.0,2996.87
D,2021-07-09,16,3484.3,2984.69
D,2021-07-09,17,3413.4,2947.11
D,2021-07-09,18,3428.9,2971.38
D,2021-07-09,19,3358.3,3008.28
D,2021-07-09,20,3303.9,3000.38
D,2021-07-09,21,3262.1,2938.78
D,2021-07-09,22,3139.8,2875.12
D,2021-07-09,23,2879.0,2732.16
D,2021-07-09,24,2670.1,2584.23
T,24 lines
