"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201204.csv"
"C","Report for: 12/04/2020 - 12/04/2020"
"C","Report generated: 12/10/2020 02:38:03 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/04/2020","01",11604.83
"D","12/04/2020","02",11498.12
"D","12/04/2020","03",11305.92
"D","12/04/2020","04",11283.36
"D","12/04/2020","05",11589.24
"D","12/04/2020","06",11908.85
"D","12/04/2020","07",12842.89
"D","12/04/2020","08",13738.0
"D","12/04/2020","09",13877.28
"D","12/04/2020","10",13641.57
"D","12/04/2020","11",13333.2
"D","12/04/2020","12",13416.02
"D","12/04/2020","13",12736.18
"D","12/04/2020","14",12934.16
"D","12/04/2020","15",13359.67
"D","12/04/2020","16",13840.08
"D","12/04/2020","17",14802.62
"D","12/04/2020","18",15410.64
"D","12/04/2020","19",15115.37
"D","12/04/2020","20",14566.23
"D","12/04/2020","21",13928.69
"D","12/04/2020","22",13140.24
"D","12/04/2020","23",12140.76
"D","12/04/2020","24",11535.92
"T","24 lines"
