C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200709_20200709.csv
C,Time period: 2020-07-09 to 2020-07-09
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-07-14 16:24:05 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-09,01,2605.3,2848.3
D,2020-07-09,02,2478.0,2713.5
D,2020-07-09,03,2387.5,2625.9
D,2020-07-09,04,2345.9,2572.8
D,2020-07-09,05,2380.1,2579.7
D,2020-07-09,06,2504.0,2669.8
D,2020-07-09,07,2752.2,2908.7
D,2020-07-09,08,3008.2,3192.3
D,2020-07-09,09,3174.2,3440.1
D,2020-07-09,10,3322.1,3640.1
D,2020-07-09,11,3489.1,3834.9
D,2020-07-09,12,3742.8,4019.7
D,2020-07-09,13,3816.5,4199.5
D,2020-07-09,14,3998.0,4305.7
D,2020-07-09,15,4092.7,4353.9
D,2020-07-09,16,4101.5,4415.7
D,2020-07-09,17,4172.0,4435.7
D,2020-07-09,18,4113.8,4461.6
D,2020-07-09,19,4072.5,4415.9
D,2020-07-09,20,3922.4,4286.7
D,2020-07-09,21,3762.6,4109.5
D,2020-07-09,22,3665.7,3930.0
D,2020-07-09,23,3370.7,3644.3
D,2020-07-09,24,3031.8,3349.3
T,24 lines
