C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201125_20201125.csv
C,Time period: 2020-11-25 to 2020-11-25
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-12-08 01:11:44 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-11-25,01,2241.6,2259.1
D,2020-11-25,02,2161.9,2196.8
D,2020-11-25,03,2132.1,2166.9
D,2020-11-25,04,2146.9,2167.7
D,2020-11-25,05,2185.2,2225.6
D,2020-11-25,06,2381.9,2371.4
D,2020-11-25,07,2596.5,2597.5
D,2020-11-25,08,2828.9,2779.4
D,2020-11-25,09,2894.5,2904.5
D,2020-11-25,10,2848.9,2975.3
D,2020-11-25,11,2832.3,2970.5
D,2020-11-25,12,2825.1,2961.0
D,2020-11-25,13,2779.4,2912.2
D,2020-11-25,14,2761.8,2837.8
D,2020-11-25,15,2743.0,2823.8
D,2020-11-25,16,2791.4,2854.1
D,2020-11-25,17,2890.9,2967.2
D,2020-11-25,18,2993.9,3014.2
D,2020-11-25,19,2928.5,2929.1
D,2020-11-25,20,2853.4,2818.9
D,2020-11-25,21,2742.1,2715.5
D,2020-11-25,22,2546.0,2579.8
D,2020-11-25,23,2364.1,2417.6
D,2020-11-25,24,2156.0,2254.5
T,24 lines
