C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210822_20210822.csv
C,Time period: 2021-08-22 to 2021-08-22
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-09 01:38:50 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-22,01,2712.3,2916.19
D,2021-08-22,02,2576.8,2774.5
D,2021-08-22,03,2497.0,2683.27
D,2021-08-22,04,2417.4,2618.22
D,2021-08-22,05,2385.1,2579.45
D,2021-08-22,06,2408.1,2571.53
D,2021-08-22,07,2451.0,2597.8
D,2021-08-22,08,2539.2,2649.82
D,2021-08-22,09,2658.5,2757.37
D,2021-08-22,10,2792.2,2854.21
D,2021-08-22,11,2883.9,2956.59
D,2021-08-22,12,2966.0,3027.82
D,2021-08-22,13,3048.2,3076.41
D,2021-08-22,14,3115.3,3120.52
D,2021-08-22,15,3154.2,3144.17
D,2021-08-22,16,3190.2,3161.49
D,2021-08-22,17,3183.9,3162.29
D,2021-08-22,18,3212.4,3197.72
D,2021-08-22,19,3227.0,3208.88
D,2021-08-22,20,3158.0,3186.0
D,2021-08-22,21,3129.4,3152.51
D,2021-08-22,22,3039.0,3052.94
D,2021-08-22,23,2891.9,2905.57
D,2021-08-22,24,2724.1,2743.4
T,24 lines
