C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210220_20210220.csv
C,Time period: 2021-02-20 to 2021-02-20
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-01 21:53:21 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-20,01,2363.0,2528.83
D,2021-02-20,02,2292.4,2437.72
D,2021-02-20,03,2257.2,2410.07
D,2021-02-20,04,2247.2,2398.59
D,2021-02-20,05,2276.4,2416.66
D,2021-02-20,06,2365.5,2467.13
D,2021-02-20,07,2480.3,2566.01
D,2021-02-20,08,2585.3,2668.98
D,2021-02-20,09,2701.3,2774.91
D,2021-02-20,10,2707.3,2845.5
D,2021-02-20,11,2717.4,2881.45
D,2021-02-20,12,2697.2,2933.76
D,2021-02-20,13,2687.0,2954.23
D,2021-02-20,14,2655.8,2908.06
D,2021-02-20,15,2653.0,2860.35
D,2021-02-20,16,2699.3,2857.87
D,2021-02-20,17,2804.5,2924.32
D,2021-02-20,18,2963.0,3062.99
D,2021-02-20,19,2993.6,3132.26
D,2021-02-20,20,2914.4,3062.81
D,2021-02-20,21,2850.2,2979.5
D,2021-02-20,22,2762.4,2886.31
D,2021-02-20,23,2645.7,2772.48
D,2021-02-20,24,2516.8,2644.57
T,24 lines
