C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201117_20201117.csv
C,Time period: 2020-11-17 to 2020-11-17
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-11-26 13:47:07 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-11-17,01,2094.7,2038.3
D,2020-11-17,02,2030.6,1969.5
D,2020-11-17,03,1995.4,1943.7
D,2020-11-17,04,1993.3,1962.2
D,2020-11-17,05,2055.8,2022.5
D,2020-11-17,06,2216.9,2195.1
D,2020-11-17,07,2503.2,2445.8
D,2020-11-17,08,2724.7,2638.4
D,2020-11-17,09,2762.3,2694.4
D,2020-11-17,10,2732.0,2647.0
D,2020-11-17,11,2684.0,2644.2
D,2020-11-17,12,2629.5,2648.5
D,2020-11-17,13,2607.4,2638.7
D,2020-11-17,14,2625.1,2661.6
D,2020-11-17,15,2678.3,2691.8
D,2020-11-17,16,2756.1,2743.7
D,2020-11-17,17,2919.4,2904.1
D,2020-11-17,18,3010.6,3013.5
D,2020-11-17,19,2974.2,2937.9
D,2020-11-17,20,2909.5,2833.7
D,2020-11-17,21,2799.1,2699.7
D,2020-11-17,22,2618.8,2545.0
D,2020-11-17,23,2448.6,2376.1
D,2020-11-17,24,2282.7,2224.7
T,24 lines
