C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210501_20210501.csv
C,Time period: 2021-05-01 to 2021-05-01
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-05-09 23:44:04 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-05-01,01,2071.9,1943.86
D,2021-05-01,02,1978.5,1873.28
D,2021-05-01,03,1915.2,1835.82
D,2021-05-01,04,1899.2,1823.86
D,2021-05-01,05,1899.9,1837.13
D,2021-05-01,06,1932.5,1894.3
D,2021-05-01,07,2048.4,1959.23
D,2021-05-01,08,2142.0,2076.53
D,2021-05-01,09,2205.9,2158.41
D,2021-05-01,10,2262.8,2077.68
D,2021-05-01,11,2262.8,2065.33
D,2021-05-01,12,2266.9,2054.54
D,2021-05-01,13,2168.3,2038.99
D,2021-05-01,14,2127.2,2012.24
D,2021-05-01,15,2140.0,1999.72
D,2021-05-01,16,2174.3,2013.0
D,2021-05-01,17,2250.3,2076.6
D,2021-05-01,18,2361.5,2171.73
D,2021-05-01,19,2437.1,2244.47
D,2021-05-01,20,2466.7,2274.86
D,2021-05-01,21,2477.3,2310.72
D,2021-05-01,22,2399.8,2234.44
D,2021-05-01,23,2267.6,2117.69
D,2021-05-01,24,2137.5,1989.43
T,24 lines
