C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210813_20210813.csv
C,Time period: 2021-08-13 to 2021-08-13
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-09-25 17:42:01 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-13,01,3456.3,3353.13
D,2021-08-13,02,3217.6,3185.6
D,2021-08-13,03,3097.8,3067.5
D,2021-08-13,04,3019.9,2981.58
D,2021-08-13,05,2970.1,2978.86
D,2021-08-13,06,3082.4,3087.06
D,2021-08-13,07,3252.5,3281.25
D,2021-08-13,08,3474.4,3563.12
D,2021-08-13,09,3680.5,3861.4
D,2021-08-13,10,3915.0,4116.13
D,2021-08-13,11,4167.0,4270.64
D,2021-08-13,12,4409.3,4446.71
D,2021-08-13,13,4584.7,4618.85
D,2021-08-13,14,4702.5,4751.45
D,2021-08-13,15,4810.8,4822.44
D,2021-08-13,16,4875.3,4833.03
D,2021-08-13,17,4878.7,4781.42
D,2021-08-13,18,4820.2,4747.13
D,2021-08-13,19,4659.0,4588.62
D,2021-08-13,20,4458.7,4429.78
D,2021-08-13,21,4287.6,4288.89
D,2021-08-13,22,4093.3,4109.5
D,2021-08-13,23,3804.2,3891.37
D,2021-08-13,24,3550.5,3633.32
T,24 lines
