"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201124.csv"
"C","Report for: 11/24/2020 - 11/24/2020"
"C","Report generated: 12/08/2020 01:05:13 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/24/2020","01",12153.7
"D","11/24/2020","02",11842.58
"D","11/24/2020","03",11696.74
"D","11/24/2020","04",11729.4
"D","11/24/2020","05",12078.1
"D","11/24/2020","06",12511.22
"D","11/24/2020","07",13530.44
"D","11/24/2020","08",14114.02
"D","11/24/2020","09",14009.87
"D","11/24/2020","10",13352.12
"D","11/24/2020","11",13071.43
"D","11/24/2020","12",12885.46
"D","11/24/2020","13",12780.94
"D","11/24/2020","14",13032.32
"D","11/24/2020","15",13326.86
"D","11/24/2020","16",14191.5
"D","11/24/2020","17",15364.53
"D","11/24/2020","18",16289.24
"D","11/24/2020","19",16108.92
"D","11/24/2020","20",15643.02
"D","11/24/2020","21",15010.09
"D","11/24/2020","22",14171.45
"D","11/24/2020","23",13129.6
"D","11/24/2020","24",12236.4
"T","24 lines"
