C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200316_20200412.csv
C,Time period: 2020-03-16 to 2020-04-12
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-05-02 13:17:29 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-03-16,01,2194.9,2157.4
D,2020-03-16,02,2157.8,2098.5
D,2020-03-16,03,2142.2,2088.4
D,2020-03-16,04,2187.1,2111.6
D,2020-03-16,05,2283.6,2191.2
D,2020-03-16,06,2451.3,2361.6
D,2020-03-16,07,2753.1,2623.1
D,2020-03-16,08,2919.2,2798.0
D,2020-03-16,09,2901.0,2847.9
D,2020-03-16,10,2770.2,2805.3
D,2020-03-16,11,2740.8,2755.2
D,2020-03-16,12,2709.5,2720.9
D,2020-03-16,13,2706.0,2698.2
D,2020-03-16,14,2714.5,2671.0
D,2020-03-16,15,2676.8,2634.9
D,2020-03-16,16,2745.6,2643.7
D,2020-03-16,17,2881.6,2715.0
D,2020-03-16,18,3002.8,2830.7
D,2020-03-16,19,3020.3,2883.2
D,2020-03-16,20,3019.9,2946.8
D,2020-03-16,21,2928.1,2859.3
D,2020-03-16,22,2751.5,2718.3
D,2020-03-16,23,2557.7,2534.9
D,2020-03-16,24,2414.5,2368.1
D,2020-03-17,01,2247.6,2239.6
D,2020-03-17,02,2184.8,2161.8
D,2020-03-17,03,2152.8,2126.2
D,2020-03-17,04,2152.8,2122.1
D,2020-03-17,05,2241.0,2166.7
D,2020-03-17,06,2402.2,2299.5
D,2020-03-17,07,2683.0,2530.2
D,2020-03-17,08,2857.0,2723.1
D,2020-03-17,09,2970.5,2872.7
D,2020-03-17,10,2915.9,2943.1
D,2020-03-17,11,2932.9,2971.3
D,2020-03-17,12,2894.5,2984.3
D,2020-03-17,13,2792.1,2954.6
D,2020-03-17,14,2758.4,2943.2
D,2020-03-17,15,2807.1,2903.7
D,2020-03-17,16,2828.4,2832.6
D,2020-03-17,17,2845.8,2828.4
D,2020-03-17,18,2890.7,2874.3
D,2020-03-17,19,2935.0,2812.3
D,2020-03-17,20,2859.9,2823.0
D,2020-03-17,21,2830.3,2719.1
D,2020-03-17,22,2621.7,2576.4
D,2020-03-17,23,2436.1,2406.6
D,2020-03-17,24,2255.5,2248.3
D,2020-03-18,01,2134.3,2134.2
D,2020-03-18,02,2077.3,2063.5
D,2020-03-18,03,2051.2,2033.4
D,2020-03-18,04,2074.3,2040.5
D,2020-03-18,05,2139.5,2095.7
D,2020-03-18,06,2319.7,2238.6
D,2020-03-18,07,2563.9,2464.4
D,2020-03-18,08,2738.6,2610.2
D,2020-03-18,09,2768.9,2646.5
D,2020-03-18,10,2632.2,2607.8
D,2020-03-18,11,2588.3,2554.1
D,2020-03-18,12,2517.6,2513.3
D,2020-03-18,13,2516.1,2494.3
D,2020-03-18,14,2560.1,2453.2
D,2020-03-18,15,2574.9,2415.3
D,2020-03-18,16,2594.5,2412.5
D,2020-03-18,17,2759.5,2465.8
D,2020-03-18,18,2818.5,2563.3
D,2020-03-18,19,2860.8,2630.5
D,2020-03-18,20,2846.7,2700.7
D,2020-03-18,21,2777.7,2613.2
D,2020-03-18,22,2640.4,2472.7
D,2020-03-18,23,2479.2,2309.3
D,2020-03-18,24,2285.1,2160.8
D,2020-03-19,01,2161.9,2054.5
D,2020-03-19,02,2067.4,1988.4
D,2020-03-19,03,2033.9,1960.5
D,2020-03-19,04,2062.5,1960.6
D,2020-03-19,05,2134.9,2010.1
D,2020-03-19,06,2309.5,2162.4
D,2020-03-19,07,2545.4,2383.4
D,2020-03-19,08,2747.9,2554.9
D,2020-03-19,09,2866.9,2669.9
D,2020-03-19,10,2940.3,2716.0
D,2020-03-19,11,2960.1,2744.9
D,2020-03-19,12,2850.0,2779.5
D,2020-03-19,13,2854.2,2783.8
D,2020-03-19,14,2836.0,2735.3
D,2020-03-19,15,2897.6,2713.6
D,2020-03-19,16,2892.8,2716.0
D,2020-03-19,17,2977.8,2751.1
D,2020-03-19,18,2999.8,2819.2
D,2020-03-19,19,2973.4,2855.5
D,2020-03-19,20,2919.2,2830.3
D,2020-03-19,21,2785.5,2721.5
D,2020-03-19,22,2616.4,2603.0
D,2020-03-19,23,2476.0,2432.0
D,2020-03-19,24,2268.2,2248.7
D,2020-03-20,01,2097.1,2096.3
D,2020-03-20,02,2009.2,2017.5
D,2020-03-20,03,1973.6,1980.1
D,2020-03-20,04,1991.5,1969.1
D,2020-03-20,05,2041.2,2006.9
D,2020-03-20,06,2186.8,2129.5
D,2020-03-20,07,2425.2,2328.0
D,2020-03-20,08,2605.1,2490.5
D,2020-03-20,09,2708.7,2604.8
D,2020-03-20,10,2723.4,2676.2
D,2020-03-20,11,2741.6,2681.1
D,2020-03-20,12,2615.2,2654.2
D,2020-03-20,13,2596.1,2695.8
D,2020-03-20,14,2631.8,2595.7
D,2020-03-20,15,2627.2,2591.9
D,2020-03-20,16,2741.6,2557.6
D,2020-03-20,17,2740.7,2520.1
D,2020-03-20,18,2790.2,2558.5
D,2020-03-20,19,2736.4,2580.4
D,2020-03-20,20,2665.5,2624.9
D,2020-03-20,21,2579.0,2536.4
D,2020-03-20,22,2424.4,2394.8
D,2020-03-20,23,2266.5,2252.9
D,2020-03-20,24,2101.6,2095.0
D,2020-03-21,01,2020.8,1960.8
D,2020-03-21,02,1947.2,1874.0
D,2020-03-21,03,1904.0,1828.7
