"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20190414_20190428.csv"
"C","Report for: 04/14/2019 - 04/28/2019"
"C","Report generated: 05/01/2020 16:54:22 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/14/2019","01",9744.22
"D","04/14/2019","02",9797.87
"D","04/14/2019","03",9653.23
"D","04/14/2019","04",9735.63
"D","04/14/2019","05",9687.22
"D","04/14/2019","06",9707.36
"D","04/14/2019","07",9874.71
"D","04/14/2019","08",9964.4
"D","04/14/2019","09",10341.58
"D","04/14/2019","10",10393.43
"D","04/14/2019","11",10218.07
"D","04/14/2019","12",10534.85
"D","04/14/2019","13",10098.79
"D","04/14/2019","14",9873.66
"D","04/14/2019","15",10249.01
"D","04/14/2019","16",10841.79
"D","04/14/2019","17",11448.61
"D","04/14/2019","18",12020.72
"D","04/14/2019","19",12369.54
"D","04/14/2019","20",12617.04
"D","04/14/2019","21",12360.84
"D","04/14/2019","22",11541.04
"D","04/14/2019","23",10802.32
"D","04/14/2019","24",10357.27
"D","04/15/2019","01",9805.52
"D","04/15/2019","02",9467.26
"D","04/15/2019","03",9298.3
"D","04/15/2019","04",9309.77
"D","04/15/2019","05",9594.71
"D","04/15/2019","06",10244.35
"D","04/15/2019","07",11198.75
"D","04/15/2019","08",12172.05
"D","04/15/2019","09",12632.95
"D","04/15/2019","10",12694.18
"D","04/15/2019","11",12927.36
"D","04/15/2019","12",12908.64
"D","04/15/2019","13",12652.7
"D","04/15/2019","14",12522.42
"D","04/15/2019","15",12587.5
"D","04/15/2019","16",12753.0
"D","04/15/2019","17",12661.51
"D","04/15/2019","18",12987.38
"D","04/15/2019","19",13240.42
"D","04/15/2019","20",13480.97
"D","04/15/2019","21",13349.45
"D","04/15/2019","22",12565.48
"D","04/15/2019","23",11499.51
"D","04/15/2019","24",10773.77
"D","04/16/2019","01",10019.68
"D","04/16/2019","02",9567.04
"D","04/16/2019","03",9952.58
"D","04/16/2019","04",10097.27
"D","04/16/2019","05",10184.24
"D","04/16/2019","06",10723.63
"D","04/16/2019","07",12083.19
"D","04/16/2019","08",12700.2
"D","04/16/2019","09",12401.96
"D","04/16/2019","10",11825.73
"D","04/16/2019","11",11450.66
"D","04/16/2019","12",11235.5
"D","04/16/2019","13",11279.4
"D","04/16/2019","14",11189.12
"D","04/16/2019","15",11161.63
"D","04/16/2019","16",11424.83
"D","04/16/2019","17",11479.32
"D","04/16/2019","18",12356.88
"D","04/16/2019","19",13016.89
"D","04/16/2019","20",13490.47
"D","04/16/2019","21",13539.39
"D","04/16/2019","22",12732.74
"D","04/16/2019","23",11625.49
"D","04/16/2019","24",10866.15
"D","04/17/2019","01",10249.48
"D","04/17/2019","02",10122.73
"D","04/17/2019","03",10009.92
"D","04/17/2019","04",10029.46
"D","04/17/2019","05",10516.38
"D","04/17/2019","06",10828.18
"D","04/17/2019","07",11937.61
"D","04/17/2019","08",12455.02
"D","04/17/2019","09",12021.52
"D","04/17/2019","10",11534.39
"D","04/17/2019","11",11290.16
"D","04/17/2019","12",10883.58
"D","04/17/2019","13",10839.83
"D","04/17/2019","14",10782.63
"D","04/17/2019","15",10728.48
"D","04/17/2019","16",10852.36
"D","04/17/2019","17",11140.43
"D","04/17/2019","18",11887.87
"D","04/17/2019","19",12567.96
"D","04/17/2019","20",13092.76
"D","04/17/2019","21",13236.55
"D","04/17/2019","22",12490.5
"D","04/17/2019","23",11424.38
"D","04/17/2019","24",10445.91
"D","04/18/2019","01",10204.38
"D","04/18/2019","02",10001.75
"D","04/18/2019","03",10127.26
"D","04/18/2019","04",10127.13
"D","04/18/2019","05",10450.3
"D","04/18/2019","06",10789.16
"D","04/18/2019","07",11750.76
"D","04/18/2019","08",12790.58
"D","04/18/2019","09",13324.95
"D","04/18/2019","10",13528.7
"D","04/18/2019","11",13655.18
"D","04/18/2019","12",13655.18
"D","04/18/2019","13",13549.84
"D","04/18/2019","14",13468.11
"D","04/18/2019","15",13478.07
"D","04/18/2019","16",13544.71
"D","04/18/2019","17",13706.21
"D","04/18/2019","18",13905.65
"D","04/18/2019","19",13929.41
"D","04/18/2019","20",13887.56
"D","04/18/2019","21",13581.26
"D","04/18/2019","22",12773.04
"D","04/18/2019","23",11883.56
"D","04/18/2019","24",11140.36
"D","04/19/2019","01",10521.85
"D","04/19/2019","02",10313.77
"D","04/19/2019","03",10082.41
"D","04/19/2019","04",10452.32
"D","04/19/2019","05",10792.42
"D","04/19/2019","06",11138.39
"D","04/19/2019","07",11665.66
"D","04/19/2019","08",12393.33
"D","04/19/2019","09",12489.9
"D","04/19/2019","10",12324.07
