"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210116.csv"
"C","Report for: 01/16/2021 - 01/16/2021"
"C","Report generated: 01/21/2021 14:46:32 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/16/2021","01",11335.49
"D","01/16/2021","02",11084.17
"D","01/16/2021","03",10891.95
"D","01/16/2021","04",10818.44
"D","01/16/2021","05",11140.36
"D","01/16/2021","06",11281.38
"D","01/16/2021","07",11580.35
"D","01/16/2021","08",12304.1
"D","01/16/2021","09",13156.72
"D","01/16/2021","10",13846.9
"D","01/16/2021","11",14261.65
"D","01/16/2021","12",14281.84
"D","01/16/2021","13",13962.06
"D","01/16/2021","14",13585.47
"D","01/16/2021","15",13380.15
"D","01/16/2021","16",13669.06
"D","01/16/2021","17",14374.26
"D","01/16/2021","18",15074.91
"D","01/16/2021","19",14961.57
"D","01/16/2021","20",14337.42
"D","01/16/2021","21",13741.52
"D","01/16/2021","22",13075.47
"D","01/16/2021","23",12353.53
"D","01/16/2021","24",11603.52
"T","24 lines"
